repost_id,user_id,post_id,reposted_at
31863,686,5793,2020-01-29 23:35:14
31864,405,5793,2021-10-17 08:58:18
31865,419,5793,2022-08-01 08:30:58
31866,7,5793,2024-04-23 20:04:42
31867,668,5793,2022-09-05 03:23:59
31868,237,5793,2023-01-12 23:38:40
31869,972,5793,2018-05-03 12:14:22
31870,671,5794,2023-10-11 12:49:28
31871,586,5794,2021-09-29 10:12:05
31872,855,5794,2024-04-01 01:52:48
31873,16,5794,2022-05-21 07:16:40
31874,318,5794,2019-09-11 03:45:40
31875,125,5794,2024-02-25 03:52:14
31876,23,5794,2021-05-31 11:06:18
31877,274,5796,2018-08-25 17:05:59
31878,164,5796,2019-02-22 01:55:57
31879,179,5796,2023-02-09 10:41:02
31880,77,5805,2022-07-11 07:50:50
31881,864,5805,2019-10-03 23:48:28
31882,368,5805,2024-05-14 18:14:42
31883,285,5805,2022-05-07 08:58:19
31884,733,5805,2024-12-29 15:30:11
31885,932,5805,2018-12-23 14:12:56
31886,572,5805,2021-12-07 03:48:43
31887,939,5805,2022-05-10 13:10:04
31888,411,5805,2020-10-04 12:10:09
31889,106,5805,2019-10-14 09:48:13
31890,195,5806,2022-01-13 22:23:57
31891,912,5806,2021-04-05 07:58:36
31892,419,5806,2022-12-13 17:07:27
31893,296,5806,2022-05-25 10:33:08
31894,984,5806,2024-10-18 18:35:47
31895,740,5806,2019-01-31 13:01:25
31896,719,5806,2024-02-08 05:01:22
31897,900,5806,2018-07-19 19:54:56
31898,258,5806,2022-04-16 03:02:13
31899,392,5806,2021-09-15 15:59:16
31900,898,5806,2019-03-23 03:06:45
31901,56,5806,2021-04-03 09:25:37
31902,725,5806,2021-09-16 12:16:50
31903,956,5806,2021-05-02 09:21:10
31904,460,5806,2024-07-07 21:32:28
31905,417,5806,2021-09-29 22:29:09
31906,848,5806,2020-06-02 11:04:00
31907,796,5806,2018-03-07 08:07:27
31908,619,5806,2021-11-04 09:31:27
31909,272,5806,2023-07-09 16:05:36
31910,518,5806,2020-05-05 00:56:34
31911,780,5806,2020-11-29 10:07:35
31912,849,5806,2018-05-11 06:37:28
31913,743,5806,2023-02-08 19:24:18
31914,893,5806,2022-03-25 11:52:05
31915,661,5806,2022-01-25 18:26:32
31916,806,5806,2022-07-08 01:30:35
31917,964,5806,2024-10-01 10:28:45
31918,46,5806,2020-08-10 22:05:13
31919,86,5807,2023-04-28 18:00:34
31920,211,5807,2022-03-18 18:04:42
31921,210,5807,2024-11-18 14:40:04
31922,852,5807,2020-11-10 15:30:00
31923,863,5807,2024-05-09 19:22:49
31924,579,5807,2018-06-27 02:39:20
31925,468,5807,2020-05-19 08:14:56
31926,183,5807,2018-05-16 13:42:08
31927,147,5807,2019-04-22 10:28:34
31928,735,5807,2022-10-19 00:09:54
31929,369,5807,2019-08-15 18:04:15
31930,260,5807,2018-11-04 14:58:53
31931,99,5807,2018-03-06 06:54:35
31932,351,5807,2018-05-02 13:24:49
31933,250,5807,2022-06-04 17:22:24
31934,913,5807,2023-08-04 07:04:27
31935,295,5807,2023-10-12 10:19:26
31936,156,5807,2023-02-04 12:06:58
31937,943,5807,2020-03-30 10:04:03
31938,808,5807,2022-02-02 19:06:53
31939,264,5807,2020-08-26 22:42:47
31940,315,5807,2020-07-30 17:43:29
31941,519,5807,2022-02-05 04:34:05
31942,106,5807,2020-10-04 19:11:44
31943,363,5807,2023-10-24 08:54:32
31944,166,5807,2024-08-16 23:54:32
31945,115,5807,2021-01-28 20:45:27
31946,611,5807,2024-11-02 16:57:49
31947,619,5807,2020-05-03 19:55:59
31948,562,5809,2024-11-26 22:24:15
31949,732,5809,2023-07-09 17:11:32
31950,998,5809,2024-06-13 16:15:52
31951,72,5809,2021-04-01 10:55:44
31952,119,5809,2020-02-06 19:51:21
31953,549,5809,2021-09-04 05:43:29
31954,567,5809,2024-04-13 02:32:34
31955,599,5809,2020-04-18 07:57:05
31956,283,5809,2018-03-15 21:04:20
31957,482,5809,2019-06-24 14:40:56
31958,779,5809,2021-05-31 15:00:40
31959,60,5809,2021-01-13 15:02:47
31960,757,5809,2020-03-31 12:22:27
31961,644,5809,2024-06-13 05:37:30
31962,706,5809,2020-01-14 03:25:15
31963,210,5809,2024-11-07 17:29:38
31964,392,5809,2021-06-12 02:22:48
31965,696,5809,2019-02-18 18:27:52
31966,296,5809,2022-08-09 07:43:22
31967,42,5809,2019-11-19 15:01:29
31968,712,5809,2022-04-30 05:59:53
31969,622,5809,2024-03-31 11:04:08
31970,650,5809,2020-12-20 22:42:42
31971,685,5809,2021-06-16 07:49:24
31972,58,5809,2022-11-28 11:33:44
31973,45,5810,2022-07-03 12:24:08
31974,452,5810,2018-11-27 05:04:30
31975,921,5810,2022-10-27 09:31:43
31976,588,5810,2024-10-09 02:46:40
31977,674,5810,2023-09-08 22:00:18
31978,218,5810,2024-11-08 01:49:39
31979,102,5810,2020-03-09 00:31:23
31980,7,5810,2024-11-05 02:56:50
31981,174,5810,2018-04-16 21:44:23
31982,171,5810,2019-03-27 23:41:09
31983,573,5810,2021-12-03 14:44:15
31984,842,5810,2022-05-04 16:17:11
31985,460,5810,2019-06-13 00:01:21
31986,976,5810,2023-09-13 13:45:54
31987,540,5810,2018-06-12 17:01:22
31988,740,5810,2018-04-01 02:46:36
31989,54,5810,2022-01-15 15:55:40
31990,977,5810,2024-06-27 02:45:45
31991,106,5810,2021-03-31 14:37:55
31992,235,5810,2021-05-15 02:47:12
31993,89,5810,2024-05-09 04:02:12
31994,437,5810,2018-10-25 18:30:55
31995,177,5810,2019-02-25 02:01:31
31996,165,5810,2022-06-04 12:08:13
31997,283,5810,2021-12-09 12:54:43
31998,705,5810,2021-03-15 08:33:34
31999,605,5811,2024-09-29 05:40:19
32000,21,5811,2018-05-09 08:06:10
32001,425,5811,2018-08-25 11:47:38
32002,925,5811,2018-04-23 14:33:39
32003,31,5811,2019-02-08 15:24:28
32004,561,5811,2022-04-10 02:52:33
32005,461,5811,2024-09-16 18:13:41
32006,265,5811,2018-10-21 05:39:52
32007,117,5811,2020-08-04 06:26:48
32008,16,5812,2019-05-28 06:57:47
32009,640,5812,2024-02-13 01:18:01
32010,348,5812,2022-09-14 20:07:08
32011,678,5817,2021-07-19 00:50:16
32012,528,5817,2018-10-02 18:54:46
32013,7,5817,2018-08-29 21:28:00
32014,995,5817,2018-01-02 22:24:38
32015,398,5817,2019-09-02 22:16:31
32016,785,5817,2022-01-25 08:53:43
32017,525,5817,2019-04-06 10:35:31
32018,915,5817,2023-08-29 06:35:39
32019,859,5817,2023-07-03 19:37:55
32020,70,5817,2019-08-17 16:10:01
32021,993,5817,2024-11-22 22:27:09
32022,564,5817,2020-01-19 22:50:44
32023,270,5817,2020-03-25 18:45:31
32024,113,5817,2022-08-07 21:01:48
32025,798,5817,2018-10-21 16:19:40
32026,800,5817,2024-05-11 23:18:16
32027,503,5817,2020-07-11 12:54:34
32028,593,5817,2018-01-14 03:30:47
32029,314,5817,2019-05-24 07:02:13
32030,427,5817,2018-03-21 07:13:07
32031,474,5817,2024-07-02 16:51:56
32032,363,5817,2020-06-22 22:00:25
32033,637,5817,2020-04-13 11:33:40
32034,773,5817,2021-12-21 16:39:54
32035,879,5817,2020-03-17 10:46:24
32036,280,5817,2021-09-28 09:30:56
32037,371,5817,2022-03-11 01:36:26
32038,874,5817,2022-02-18 08:15:05
32039,374,5817,2022-07-20 00:40:11
32040,10,5818,2022-08-27 08:43:29
32041,487,5819,2024-02-04 14:51:28
32042,673,5819,2021-06-28 00:49:15
32043,801,5819,2018-02-25 23:27:56
32044,758,5819,2024-06-14 21:32:30
32045,507,5819,2019-01-07 08:47:48
32046,260,5819,2020-11-15 04:16:37
32047,506,5819,2020-08-03 19:49:09
32048,89,5819,2018-12-28 05:28:41
32049,404,5819,2021-09-18 03:38:36
32050,202,5819,2023-09-24 19:27:56
32051,616,5819,2018-09-30 00:00:59
32052,881,5819,2020-02-26 17:00:35
32053,579,5820,2023-04-12 02:26:15
32054,920,5820,2021-05-29 10:57:09
32055,791,5820,2024-11-18 18:41:19
32056,380,5820,2023-12-30 20:23:11
32057,518,5820,2021-06-20 18:58:22
32058,151,5820,2020-06-17 10:00:30
32059,317,5820,2023-02-17 15:01:19
32060,132,5820,2022-10-15 04:13:48
32061,555,5820,2019-07-20 08:58:03
32062,582,5824,2018-04-28 15:08:05
32063,478,5824,2023-12-13 01:31:25
32064,451,5824,2022-02-09 12:51:07
32065,989,5824,2022-06-22 15:23:12
32066,733,5824,2024-03-18 04:17:42
32067,783,5824,2023-08-07 02:56:49
32068,818,5824,2024-03-20 21:34:53
32069,469,5824,2019-12-13 15:11:56
32070,178,5824,2023-09-09 10:13:45
32071,919,5824,2019-08-09 08:18:29
32072,512,5824,2021-01-07 09:36:59
32073,147,5824,2022-05-11 00:10:14
32074,965,5824,2024-10-08 12:42:23
32075,712,5824,2020-01-20 14:37:36
32076,339,5824,2018-04-18 02:30:17
32077,502,5824,2018-11-18 07:02:30
32078,617,5824,2018-09-02 04:49:30
32079,660,5825,2018-01-02 22:57:56
32080,815,5825,2020-08-19 04:50:47
32081,944,5825,2024-10-30 17:33:04
32082,724,5825,2021-02-16 01:32:28
32083,315,5825,2023-10-16 19:32:41
32084,514,5825,2024-04-14 12:10:18
32085,215,5825,2024-12-09 13:50:50
32086,125,5825,2024-06-22 00:49:39
32087,617,5825,2024-05-03 23:07:12
32088,886,5825,2023-01-21 07:29:20
32089,958,5825,2022-04-20 18:54:24
32090,505,5825,2018-07-29 08:38:07
32091,667,5825,2021-10-03 07:37:23
32092,817,5825,2020-01-31 16:56:44
32093,640,5825,2022-10-27 00:42:10
32094,646,5825,2019-11-01 13:32:07
32095,626,5825,2023-10-28 14:48:48
32096,165,5825,2022-06-11 09:10:03
32097,800,5825,2019-01-27 20:41:56
32098,406,5825,2018-08-03 04:32:43
32099,431,5825,2022-09-22 00:25:33
32100,333,5825,2020-06-13 05:33:39
32101,779,5826,2023-11-07 00:38:52
32102,77,5826,2018-03-11 18:19:13
32103,283,5826,2021-08-23 18:50:07
32104,470,5826,2023-02-01 17:45:18
32105,616,5826,2023-06-20 10:00:35
32106,349,5826,2020-04-08 13:25:47
32107,506,5826,2020-07-24 11:34:33
32108,699,5826,2018-06-30 16:14:38
32109,354,5826,2021-05-10 17:52:22
32110,395,5826,2023-02-09 08:59:05
32111,401,5830,2020-02-07 12:42:12
32112,213,5830,2018-09-03 13:55:14
32113,849,5830,2024-03-06 04:57:01
32114,57,5830,2021-06-10 05:47:57
32115,925,5830,2021-02-07 12:36:02
32116,876,5830,2018-04-29 14:35:39
32117,230,5830,2021-11-26 16:00:20
32118,754,5830,2018-03-05 18:38:50
32119,960,5830,2023-12-25 21:25:23
32120,656,5830,2018-12-30 19:21:56
32121,958,5830,2018-12-05 17:11:56
32122,750,5830,2020-04-09 18:01:27
32123,58,5834,2018-10-27 05:30:07
32124,657,5834,2020-05-20 19:17:55
32125,919,5834,2021-09-22 17:23:21
32126,846,5834,2020-09-16 21:20:51
32127,568,5834,2024-05-21 09:14:41
32128,933,5834,2021-04-23 13:54:43
32129,100,5834,2024-06-21 05:06:05
32130,873,5834,2018-01-04 19:35:38
32131,294,5834,2022-11-24 14:50:41
32132,502,5834,2020-09-22 04:59:17
32133,352,5834,2022-09-18 07:05:54
32134,621,5834,2020-01-16 04:36:29
32135,168,5834,2022-09-28 13:08:22
32136,958,5834,2022-02-27 04:05:19
32137,424,5834,2019-04-20 06:39:52
32138,315,5834,2022-02-11 15:47:22
32139,233,5834,2020-07-23 01:33:40
32140,623,5834,2020-01-15 23:51:14
32141,96,5834,2019-10-15 16:28:29
32142,630,5836,2018-06-16 22:56:33
32143,361,5836,2021-01-21 00:06:42
32144,544,5836,2021-09-08 15:02:02
32145,621,5836,2020-11-04 21:34:20
32146,405,5836,2018-02-26 09:09:04
32147,173,5836,2021-03-31 19:40:27
32148,504,5836,2018-02-13 10:42:05
32149,553,5836,2021-07-02 14:08:16
32150,790,5836,2022-07-25 18:50:50
32151,211,5836,2022-06-05 14:55:13
32152,308,5836,2023-12-15 11:52:29
32153,393,5836,2021-04-23 18:40:51
32154,187,5836,2021-08-21 02:07:29
32155,500,5836,2024-08-26 06:01:24
32156,917,5836,2021-09-30 11:30:36
32157,852,5836,2020-08-03 03:15:02
32158,597,5836,2022-08-26 18:45:50
32159,385,5836,2018-12-12 11:07:00
32160,616,5836,2021-11-10 06:31:21
32161,649,5836,2019-06-28 16:58:59
32162,588,5836,2024-04-07 05:49:58
32163,467,5836,2022-07-26 18:40:20
32164,726,5836,2024-08-06 05:20:11
32165,753,5836,2018-02-27 17:03:39
32166,596,5836,2024-07-28 11:30:19
32167,49,5836,2023-10-23 11:59:07
32168,807,5839,2022-01-22 21:43:27
32169,154,5839,2018-05-04 01:36:32
32170,906,5839,2018-06-21 11:00:35
32171,726,5839,2020-01-09 22:15:25
32172,465,5839,2018-04-26 06:31:08
32173,727,5839,2019-10-09 18:01:45
32174,27,5839,2019-10-20 11:17:00
32175,704,5839,2024-12-17 19:37:43
32176,683,5839,2018-08-23 03:55:01
32177,481,5839,2021-08-11 23:22:16
32178,428,5839,2024-09-18 14:34:36
32179,243,5839,2018-08-04 21:28:13
32180,481,5840,2023-07-19 16:12:15
32181,788,5840,2024-10-01 16:35:56
32182,719,5840,2020-08-12 07:10:41
32183,820,5840,2023-02-22 09:21:22
32184,851,5840,2019-01-23 21:27:25
32185,588,5840,2023-09-26 03:56:42
32186,876,5840,2018-12-20 14:09:47
32187,882,5840,2019-02-15 19:48:19
32188,185,5840,2023-03-29 07:19:57
32189,129,5840,2021-10-17 18:08:23
32190,824,5840,2020-10-03 14:54:27
32191,80,5840,2019-01-30 20:39:20
32192,272,5840,2024-10-21 13:14:55
32193,684,5840,2019-12-13 14:33:20
32194,883,5840,2021-11-24 17:51:59
32195,541,5840,2022-03-10 04:44:49
32196,935,5840,2023-01-19 23:10:55
32197,746,5840,2019-08-12 16:04:15
32198,768,5840,2019-07-24 19:45:56
32199,913,5840,2022-03-15 12:07:46
32200,737,5840,2021-02-27 17:13:08
32201,539,5840,2020-06-08 21:21:46
32202,767,5840,2022-02-11 16:03:02
32203,282,5840,2020-07-27 03:53:19
32204,986,5840,2024-08-15 06:35:29
32205,449,5840,2023-10-29 13:01:24
32206,817,5840,2023-04-08 22:45:43
32207,222,5840,2024-02-09 10:05:06
32208,923,5847,2021-05-30 20:20:01
32209,122,5847,2018-10-10 14:36:20
32210,112,5847,2021-09-12 16:12:45
32211,576,5847,2023-05-18 06:50:54
32212,48,5847,2019-07-26 09:03:16
32213,633,5847,2020-04-22 04:19:26
32214,910,5847,2018-08-18 07:28:14
32215,712,5847,2021-05-20 22:45:37
32216,470,5847,2022-12-20 07:35:55
32217,182,5847,2018-04-17 05:19:20
32218,234,5847,2022-12-24 07:57:47
32219,164,5847,2020-06-06 07:44:38
32220,853,5847,2023-08-06 15:02:16
32221,257,5847,2023-02-26 13:57:07
32222,515,5847,2020-01-06 12:29:14
32223,469,5847,2022-10-28 05:32:12
32224,44,5847,2020-11-17 20:36:09
32225,872,5847,2024-07-02 11:55:05
32226,237,5847,2022-07-21 15:31:02
32227,123,5847,2018-05-31 08:12:33
32228,549,5847,2021-03-06 02:16:04
32229,962,5847,2020-01-17 04:20:02
32230,380,5847,2018-05-11 06:08:08
32231,773,5847,2022-07-27 16:15:44
32232,989,5854,2018-07-31 16:37:05
32233,570,5854,2023-09-01 14:19:14
32234,422,5854,2019-10-13 14:03:54
32235,933,5854,2018-11-06 19:57:29
32236,648,5854,2024-12-27 06:58:55
32237,240,5854,2019-10-29 23:28:09
32238,584,5854,2023-05-31 08:13:26
32239,927,5854,2021-10-25 04:10:57
32240,593,5854,2020-05-15 16:31:31
32241,545,5854,2021-05-07 17:12:44
32242,887,5854,2020-11-12 10:24:50
32243,924,5854,2022-09-01 23:24:33
32244,722,5854,2018-01-12 04:45:56
32245,627,5854,2023-10-11 19:48:48
32246,129,5854,2021-10-22 17:58:31
32247,528,5854,2022-08-09 07:43:37
32248,252,5854,2022-01-24 04:25:51
32249,411,5854,2022-07-14 19:57:30
32250,758,5854,2019-05-05 03:56:20
32251,669,5854,2020-10-24 11:40:38
32252,412,5854,2018-04-07 03:33:30
32253,194,5854,2024-03-18 02:00:32
32254,993,5854,2018-04-26 04:32:58
32255,747,5854,2018-05-29 03:14:33
32256,385,5854,2020-05-05 13:54:57
32257,640,5854,2019-12-23 00:56:49
32258,249,5861,2018-06-04 19:37:30
32259,129,5861,2018-12-31 00:54:07
32260,824,5861,2020-04-21 01:58:47
32261,802,5861,2021-05-23 02:05:40
32262,143,5861,2022-02-24 17:07:40
32263,564,5861,2018-04-02 03:28:16
32264,246,5861,2024-09-12 15:03:52
32265,116,5861,2018-05-10 02:34:51
32266,616,5861,2023-03-21 14:09:25
32267,92,5861,2023-07-07 17:10:04
32268,491,5861,2020-04-02 05:22:18
32269,124,5863,2019-11-03 01:10:50
32270,173,5864,2023-09-14 13:07:49
32271,965,5864,2022-11-30 04:47:31
32272,575,5864,2021-02-24 00:43:33
32273,599,5864,2020-10-04 12:24:04
32274,755,5864,2020-11-02 13:22:46
32275,958,5864,2021-09-02 14:30:43
32276,750,5864,2021-02-19 13:24:26
32277,634,5864,2022-04-18 07:58:05
32278,424,5864,2020-12-04 06:34:00
32279,21,5864,2019-03-19 05:04:52
32280,254,5864,2018-03-22 18:42:29
32281,850,5864,2019-03-20 09:25:38
32282,553,5865,2020-04-05 16:25:05
32283,923,5865,2021-04-03 03:31:51
32284,834,5865,2021-04-25 16:59:12
32285,796,5865,2018-07-15 05:49:19
32286,955,5865,2024-09-18 12:50:00
32287,228,5865,2022-10-21 00:56:24
32288,154,5865,2019-08-28 00:02:35
32289,612,5865,2018-12-28 20:23:42
32290,539,5865,2020-02-05 13:32:59
32291,622,5865,2022-04-12 01:34:08
32292,131,5865,2021-04-11 10:06:31
32293,95,5865,2023-12-24 18:50:13
32294,460,5865,2023-03-10 14:15:27
32295,833,5865,2022-11-23 01:28:17
32296,378,5865,2018-03-17 10:36:51
32297,333,5865,2024-09-03 14:49:16
32298,388,5865,2019-02-02 19:28:54
32299,6,5865,2022-12-27 17:49:22
32300,431,5865,2021-09-01 05:59:14
32301,868,5865,2021-09-19 18:39:52
32302,846,5865,2022-05-17 18:50:03
32303,643,5865,2018-07-24 18:13:48
32304,415,5865,2022-03-03 09:34:31
32305,357,5865,2022-02-24 07:14:01
32306,104,5865,2019-10-26 07:33:24
32307,40,5865,2022-08-30 00:50:21
32308,441,5865,2019-03-02 23:50:14
32309,36,5865,2024-11-21 17:39:00
32310,917,5865,2021-08-17 11:36:00
32311,748,5866,2018-01-29 17:19:02
32312,489,5866,2021-01-14 04:14:59
32313,372,5866,2024-11-23 23:44:23
32314,903,5866,2023-12-16 18:30:11
32315,555,5866,2024-11-09 04:58:19
32316,363,5866,2021-10-29 08:41:48
32317,303,5866,2023-09-03 20:03:11
32318,164,5866,2024-02-15 10:27:30
32319,63,5866,2019-12-25 10:33:57
32320,605,5866,2020-05-27 02:53:53
32321,499,5866,2023-11-20 04:39:57
32322,561,5866,2020-05-18 10:39:06
32323,188,5866,2018-04-10 10:00:05
32324,432,5866,2020-04-26 13:07:55
32325,13,5873,2023-09-20 03:06:55
32326,682,5873,2018-06-03 02:09:26
32327,746,5873,2023-08-10 15:22:20
32328,412,5873,2020-03-25 00:37:17
32329,136,5873,2022-09-20 14:24:29
32330,815,5873,2023-04-16 12:22:04
32331,85,5873,2022-02-14 11:22:55
32332,911,5873,2021-03-16 14:26:59
32333,460,5873,2019-09-09 12:56:08
32334,235,5873,2020-02-29 19:49:17
32335,361,5873,2020-08-27 16:53:26
32336,916,5873,2019-11-24 15:22:58
32337,335,5874,2022-02-17 02:04:29
32338,895,5874,2023-04-04 21:37:54
32339,633,5874,2023-04-08 11:26:15
32340,354,5874,2024-04-24 17:31:46
32341,526,5874,2018-02-26 18:56:20
32342,618,5874,2023-12-04 03:28:30
32343,573,5876,2019-03-17 04:09:09
32344,778,5876,2022-01-31 07:13:24
32345,967,5876,2019-06-05 16:44:11
32346,281,5876,2018-03-18 02:43:39
32347,471,5876,2024-12-19 11:52:17
32348,385,5876,2022-09-02 10:34:29
32349,6,5876,2021-01-11 05:16:20
32350,799,5876,2023-06-03 18:43:20
32351,479,5876,2024-05-11 15:25:06
32352,570,5876,2022-04-26 12:11:39
32353,995,5876,2021-09-21 11:01:22
32354,723,5876,2020-11-26 22:33:45
32355,889,5876,2024-01-05 05:21:24
32356,495,5876,2020-08-01 06:46:28
32357,977,5876,2018-04-18 01:36:48
32358,220,5876,2020-11-14 05:57:54
32359,595,5876,2023-04-12 08:54:12
32360,128,5876,2021-11-11 09:20:16
32361,527,5876,2018-09-09 19:59:07
32362,423,5877,2022-08-08 12:03:22
32363,718,5877,2023-06-03 18:51:55
32364,354,5877,2020-09-10 12:26:35
32365,964,5877,2022-03-16 08:02:10
32366,899,5877,2024-03-19 13:04:55
32367,224,5877,2021-09-23 11:59:08
32368,43,5877,2022-01-23 04:54:03
32369,719,5877,2021-04-17 12:22:39
32370,331,5877,2018-10-01 17:57:12
32371,621,5877,2019-06-10 01:59:02
32372,569,5877,2020-02-02 09:43:57
32373,361,5877,2023-07-31 16:31:00
32374,968,5877,2022-02-25 14:08:16
32375,740,5877,2020-02-07 21:17:34
32376,490,5877,2021-08-07 18:13:25
32377,978,5877,2022-08-28 14:42:01
32378,805,5877,2022-02-20 12:38:12
32379,400,5877,2020-11-25 11:33:40
32380,471,5877,2023-02-05 14:26:26
32381,318,5877,2023-06-10 05:27:52
32382,322,5877,2023-05-21 07:00:37
32383,140,5877,2024-05-28 13:17:52
32384,50,5877,2022-07-25 02:17:42
32385,908,5877,2023-10-12 19:11:54
32386,259,5877,2020-06-21 11:56:16
32387,967,5877,2018-10-09 18:21:42
32388,574,5877,2020-04-11 22:16:39
32389,54,5877,2021-03-24 02:31:42
32390,256,5877,2019-12-09 00:40:03
32391,438,5883,2023-10-03 03:00:59
32392,861,5887,2023-08-08 12:47:06
32393,428,5887,2018-05-16 11:02:28
32394,369,5887,2019-07-24 11:09:24
32395,980,5887,2019-06-18 08:49:06
32396,324,5887,2018-08-15 22:34:00
32397,380,5887,2020-01-02 03:50:08
32398,384,5887,2024-06-23 15:44:09
32399,240,5887,2020-09-29 19:50:43
32400,856,5887,2024-03-08 21:38:48
32401,940,5887,2019-09-03 04:48:29
32402,652,5888,2023-09-04 02:08:22
32403,782,5888,2022-06-09 00:09:31
32404,459,5888,2024-11-16 05:58:30
32405,814,5888,2018-09-12 06:23:19
32406,960,5888,2019-08-13 23:02:20
32407,508,5888,2020-05-06 08:11:39
32408,264,5888,2024-08-22 02:47:47
32409,194,5888,2019-07-20 12:38:12
32410,596,5888,2022-03-14 04:12:46
32411,720,5888,2022-09-28 06:29:54
32412,441,5888,2023-02-15 22:26:22
32413,559,5888,2023-06-17 06:41:02
32414,800,5888,2023-11-09 07:09:43
32415,402,5888,2019-12-20 08:24:40
32416,893,5888,2019-07-18 22:27:24
32417,546,5888,2024-07-24 06:03:56
32418,588,5888,2019-03-23 18:55:26
32419,149,5888,2023-07-23 10:33:05
32420,722,5888,2018-10-08 06:50:00
32421,83,5888,2023-09-09 01:43:15
32422,525,5888,2019-03-15 08:34:06
32423,290,5888,2021-03-23 22:03:45
32424,837,5888,2024-11-25 21:54:49
32425,621,5892,2019-11-27 13:32:10
32426,804,5892,2020-10-20 17:37:23
32427,274,5892,2022-09-20 11:27:40
32428,709,5892,2022-07-01 05:29:37
32429,558,5892,2018-03-12 01:33:58
32430,663,5892,2023-07-15 18:50:56
32431,731,5892,2022-02-15 10:31:33
32432,848,5892,2022-12-23 23:42:19
32433,991,5892,2024-10-28 02:57:04
32434,642,5892,2020-05-09 15:37:58
32435,256,5892,2021-05-02 10:33:12
32436,809,5896,2018-10-18 13:00:33
32437,289,5896,2021-10-11 09:38:18
32438,635,5896,2020-05-02 15:45:14
32439,564,5898,2024-01-09 09:54:37
32440,157,5898,2022-01-22 07:59:51
32441,640,5898,2021-12-21 09:00:26
32442,223,5898,2024-02-08 00:37:05
32443,517,5898,2023-10-21 11:37:02
32444,495,5898,2024-02-07 06:04:22
32445,524,5898,2020-06-12 04:34:04
32446,871,5898,2021-05-11 11:15:10
32447,213,5898,2024-11-04 21:46:39
32448,248,5898,2020-02-29 15:23:55
32449,396,5898,2024-12-06 17:07:45
32450,516,5898,2024-09-17 13:39:24
32451,380,5898,2018-05-01 01:04:21
32452,414,5898,2022-07-28 00:24:38
32453,927,5898,2024-09-11 05:59:11
32454,986,5901,2020-07-14 09:47:23
32455,340,5901,2019-09-25 01:32:33
32456,684,5903,2024-11-06 09:15:55
32457,869,5903,2019-03-29 06:59:03
32458,818,5903,2022-05-12 16:44:57
32459,878,5903,2018-01-15 15:10:43
32460,977,5903,2023-06-01 02:53:50
32461,955,5903,2023-07-26 18:55:58
32462,263,5903,2024-09-01 09:15:13
32463,55,5903,2019-06-23 08:22:51
32464,680,5903,2020-06-30 12:31:53
32465,880,5903,2023-02-09 18:09:08
32466,980,5903,2018-06-23 04:15:09
32467,98,5903,2019-09-30 16:12:03
32468,331,5903,2022-10-09 07:30:26
32469,966,5903,2022-04-29 23:09:43
32470,339,5903,2024-11-26 23:11:33
32471,625,5903,2024-06-05 09:11:11
32472,325,5903,2020-01-19 21:36:29
32473,213,5903,2023-12-28 23:28:45
32474,711,5903,2018-10-17 08:01:54
32475,870,5903,2023-11-17 12:39:13
32476,138,5903,2018-07-05 13:05:32
32477,182,5903,2020-01-07 11:11:51
32478,64,5903,2020-10-17 11:10:42
32479,78,5903,2024-12-05 20:46:46
32480,817,5903,2021-11-06 10:25:58
32481,865,5904,2022-03-17 19:29:07
32482,927,5904,2024-03-24 03:03:16
32483,961,5904,2020-07-07 14:05:52
32484,362,5904,2019-11-30 11:03:42
32485,516,5904,2024-07-22 00:00:41
32486,159,5904,2018-03-25 02:06:30
32487,774,5904,2020-02-09 01:47:14
32488,883,5904,2018-08-15 11:14:33
32489,685,5904,2024-08-15 00:01:08
32490,486,5904,2023-05-10 21:07:14
32491,730,5904,2021-10-28 17:25:35
32492,336,5904,2018-01-27 17:50:38
32493,3,5904,2018-03-27 17:12:03
32494,402,5904,2019-03-28 17:57:45
32495,954,5904,2020-05-09 22:16:56
32496,285,5904,2019-06-14 14:39:32
32497,804,5905,2021-11-21 18:00:46
32498,471,5905,2018-12-09 02:43:15
32499,525,5905,2020-04-20 05:11:49
32500,15,5905,2024-04-04 12:29:13
32501,374,5905,2020-04-20 18:26:40
32502,744,5905,2018-03-26 03:59:57
32503,932,5905,2023-05-23 20:28:26
32504,577,5905,2019-03-17 15:36:49
32505,571,5905,2018-01-12 16:11:31
32506,172,5905,2018-01-04 10:13:50
32507,452,5905,2023-02-13 00:18:17
32508,735,5905,2022-09-12 10:36:40
32509,872,5905,2019-03-18 20:14:40
32510,73,5905,2021-06-22 19:57:11
32511,487,5905,2020-12-21 03:10:05
32512,915,5905,2022-01-06 23:15:26
32513,792,5906,2022-07-31 18:55:22
32514,527,5906,2021-04-22 03:53:08
32515,340,5906,2022-09-16 09:52:30
32516,528,5906,2023-11-16 04:13:03
32517,685,5906,2023-08-25 13:02:50
32518,317,5906,2022-09-15 02:41:22
32519,155,5906,2018-08-17 14:39:20
32520,443,5906,2020-04-15 23:43:14
32521,118,5906,2024-04-05 03:45:07
32522,883,5906,2020-11-05 20:12:44
32523,500,5906,2019-07-05 19:15:43
32524,68,5906,2018-10-05 16:37:10
32525,574,5906,2024-07-13 10:06:04
32526,738,5906,2020-11-12 03:05:38
32527,926,5906,2020-06-30 00:08:59
