id,post_id,tag_id
10842,5403,29
10843,5404,9
10844,5404,61
10845,5404,62
10846,5405,1
10847,5406,1
10848,5406,2
10849,5406,5
10850,5407,25
10851,5407,26
10852,5408,5
10853,5408,30
10854,5408,57
10855,5409,35
10856,5409,33
10857,5410,34
10858,5410,33
10859,5410,35
10860,5411,9
10861,5411,7
10862,5411,8
10863,5412,56
10864,5412,55
10865,5412,54
10866,5413,32
10867,5413,58
10868,5413,33
10869,5414,32
10870,5414,35
10871,5415,26
10872,5416,68
10873,5417,4
10874,5417,24
10875,5418,34
10876,5419,19
10877,5419,46
10878,5420,44
10879,5420,16
10880,5421,49
10881,5421,50
10882,5421,48
10883,5422,63
10884,5422,44
10885,5422,8
10886,5423,8
10887,5423,6
10888,5423,9
10889,5424,41
10890,5425,27
10891,5426,57
10892,5426,59
10893,5426,58
10894,5427,36
10895,5427,17
10896,5428,39
10897,5428,41
10898,5429,64
10899,5429,68
10900,5430,49
10901,5430,62
10902,5431,50
10903,5431,48
10904,5432,61
10905,5433,59
10906,5434,40
10907,5434,39
10908,5434,41
10909,5435,16
10910,5436,6
10911,5437,38
10912,5437,37
10913,5437,36
10914,5438,32
10915,5439,29
10916,5439,7
10917,5439,36
10918,5440,39
10919,5440,40
10920,5441,30
10921,5441,29
10922,5442,6
10923,5442,39
10924,5442,24
10925,5443,35
10926,5443,10
10927,5444,39
10928,5444,41
10929,5445,67
10930,5446,30
10931,5446,13
10932,5447,19
10933,5447,18
10934,5448,58
10935,5448,45
10936,5448,65
10937,5449,62
10938,5450,53
10939,5451,59
10940,5451,52
10941,5452,21
10942,5452,54
10943,5453,36
10944,5453,37
10945,5453,38
10946,5454,46
10947,5454,62
10948,5455,1
10949,5456,26
10950,5457,52
10951,5457,51
10952,5458,57
10953,5458,21
10954,5459,3
10955,5459,62
10956,5459,48
10957,5460,21
10958,5460,49
10959,5461,13
10960,5461,27
10961,5461,19
10962,5462,57
10963,5462,49
10964,5463,19
10965,5463,18
10966,5464,34
10967,5464,68
10968,5465,27
10969,5465,62
10970,5465,47
10971,5466,40
10972,5466,41
10973,5466,39
10974,5467,36
10975,5467,25
10976,5467,22
10977,5468,61
10978,5468,51
10979,5468,17
10980,5469,60
10981,5470,41
10982,5471,63
10983,5471,64
10984,5472,24
10985,5472,53
10986,5472,18
10987,5473,62
10988,5474,33
10989,5474,58
10990,5474,47
10991,5475,13
10992,5475,2
10993,5475,6
10994,5476,38
10995,5476,36
10996,5476,37
10997,5477,31
10998,5477,46
10999,5477,58
11000,5478,51
11001,5479,20
11002,5479,18
11003,5479,19
11004,5480,7
11005,5480,32
11006,5481,64
11007,5481,63
11008,5481,65
11009,5482,18
11010,5483,65
11011,5483,63
11012,5483,64
11013,5484,61
11014,5484,60
11015,5485,32
11016,5485,35
11017,5485,34
11018,5486,47
11019,5487,33
11020,5487,8
11021,5488,3
11022,5488,38
11023,5489,53
11024,5489,29
11025,5490,58
11026,5490,59
11027,5490,57
11028,5491,54
11029,5492,15
11030,5493,35
11031,5493,32
11032,5493,33
11033,5494,40
11034,5495,47
11035,5496,51
11036,5496,25
11037,5496,24
11038,5497,44
11039,5497,42
11040,5498,58
11041,5499,28
11042,5500,11
11043,5500,12
11044,5500,13
11045,5501,7
11046,5502,18
11047,5502,20
11048,5502,19
11049,5503,47
11050,5503,32
11051,5503,19
11052,5504,64
11053,5504,65
11054,5504,63
11055,5505,60
11056,5505,23
11057,5506,67
11058,5507,65
11059,5508,16
11060,5508,59
11061,5509,5
11062,5509,21
11063,5510,44
11064,5510,17
11065,5511,14
11066,5512,36
11067,5512,37
11068,5512,38
11069,5513,40
11070,5513,58
11071,5513,10
11072,5514,66
11073,5514,68
11074,5515,8
11075,5516,65
11076,5516,63
11077,5517,29
11078,5518,53
11079,5518,52
11080,5518,51
11081,5519,47
11082,5520,47
11083,5520,11
11084,5521,44
11085,5521,62
11086,5522,37
11087,5522,36
11088,5523,20
11089,5524,34
11090,5524,4
11091,5524,23
11092,5525,17
11093,5525,12
11094,5525,5
11095,5526,59
11096,5527,59
11097,5527,58
11098,5528,11
11099,5528,31
11100,5529,42
11101,5530,36
11102,5530,28
11103,5530,64
11104,5531,8
11105,5531,7
11106,5531,6
11107,5532,50
11108,5532,21
11109,5532,38
11110,5533,61
11111,5534,46
11112,5535,10
11113,5536,65
11114,5537,43
11115,5537,42
11116,5538,33
11117,5538,5
11118,5538,7
11119,5539,42
11120,5539,43
11121,5540,65
11122,5541,37
11123,5541,20
11124,5542,2
11125,5543,30
11126,5544,64
11127,5545,5
11128,5545,3
11129,5545,4
11130,5546,4
11131,5546,35
11132,5547,3
11133,5547,19
11134,5548,18
11135,5548,19
11136,5548,20
11137,5549,52
11138,5549,53
11139,5549,51
11140,5550,54
11141,5550,56
11142,5550,55
11143,5551,4
11144,5551,2
11145,5552,15
11146,5552,17
11147,5552,16
11148,5553,19
11149,5553,18
11150,5553,20
11151,5554,6
11152,5554,8
11153,5554,7
11154,5555,5
11155,5555,49
11156,5556,53
11157,5556,44
11158,5556,23
11159,5557,63
11160,5557,45
11161,5557,48
11162,5558,41
11163,5559,59
11164,5559,8
11165,5559,53
11166,5560,23
11167,5561,36
11168,5562,55
11169,5562,54
11170,5563,3
11171,5563,5
11172,5564,56
11173,5564,32
11174,5565,46
11175,5565,45
11176,5566,49
11177,5567,65
11178,5567,64
11179,5568,35
11180,5568,34
11181,5569,23
11182,5569,59
11183,5570,10
11184,5571,14
11185,5572,5
11186,5573,6
11187,5573,9
11188,5574,54
11189,5575,67
11190,5575,66
11191,5576,36
11192,5576,38
11193,5577,64
11194,5577,65
11195,5577,63
11196,5578,56
11197,5578,47
11198,5578,50
11199,5579,10
11200,5579,13
11201,5580,6
11202,5580,32
11203,5581,48
11204,5581,50
11205,5582,17
11206,5582,16
11207,5583,64
11208,5583,63
11209,5584,53
11210,5584,51
11211,5584,52
11212,5585,23
11213,5585,22
11214,5586,52
11215,5586,51
11216,5587,23
11217,5587,22
11218,5587,21
11219,5588,67
11220,5589,11
11221,5590,36
11222,5591,21
11223,5591,6
11224,5591,59
11225,5592,22
11226,5592,41
11227,5592,58
11228,5593,68
11229,5593,28
11230,5593,63
11231,5594,59
11232,5594,43
11233,5595,56
11234,5596,20
11235,5596,19
11236,5597,13
11237,5597,19
11238,5597,66
11239,5598,29
11240,5598,44
11241,5599,26
11242,5599,39
11243,5599,36
11244,5600,36
11245,5600,66
11246,5600,45
11247,5601,38
11248,5601,26
11249,5601,52
11250,5602,57
11251,5603,39
11252,5603,29
11253,5603,45
11254,5604,23
11255,5604,21
11256,5605,11
11257,5605,13
11258,5605,10
11259,5606,40
11260,5606,39
11261,5606,41
11262,5607,48
11263,5608,8
11264,5608,6
11265,5609,12
11266,5610,35
11267,5610,32
11268,5610,33
11269,5611,16
11270,5612,8
11271,5613,65
11272,5613,64
11273,5614,13
11274,5615,7
11275,5615,8
11276,5615,6
11277,5616,6
11278,5616,47
11279,5616,45
11280,5617,30
11281,5618,58
11282,5619,15
11283,5620,57
11284,5620,11
11285,5621,58
11286,5622,45
11287,5622,6
11288,5622,9
11289,5623,9
11290,5623,56
11291,5624,14
11292,5624,47
11293,5625,32
11294,5625,34
11295,5626,48
11296,5627,3
11297,5627,33
11298,5628,25
11299,5629,43
11300,5630,41
11301,5631,61
11302,5632,67
11303,5632,18
11304,5633,33
11305,5633,54
11306,5634,68
11307,5635,14
11308,5635,43
11309,5635,31
11310,5636,21
11311,5637,10
11312,5637,12
11313,5638,17
11314,5639,64
11315,5639,63
11316,5640,17
11317,5640,16
11318,5640,15
11319,5641,33
11320,5641,35
11321,5641,34
11322,5642,25
11323,5642,43
11324,5643,33
11325,5643,32
11326,5643,34
11327,5644,22
11328,5645,41
11329,5645,36
11330,5645,19
11331,5646,46
11332,5647,47
11333,5648,38
11334,5648,2
11335,5648,19
11336,5649,4
11337,5649,30
11338,5650,4
11339,5650,29
11340,5651,33
11341,5651,35
11342,5652,11
11343,5652,13
11344,5652,12
11345,5653,34
11346,5653,51
11347,5654,22
11348,5654,57
11349,5654,4
11350,5655,30
11351,5655,28
11352,5656,64
11353,5657,68
11354,5657,66
11355,5658,40
11356,5658,41
11357,5659,37
11358,5659,3
11359,5659,62
11360,5660,12
11361,5660,5
11362,5661,51
11363,5661,53
11364,5661,52
11365,5662,53
11366,5662,52
11367,5663,52
11368,5663,26
11369,5664,41
11370,5664,52
11371,5664,26
11372,5665,59
11373,5665,58
11374,5665,57
11375,5666,10
11376,5666,11
11377,5666,12
11378,5667,59
11379,5667,58
11380,5667,57
11381,5668,44
11382,5668,6
11383,5668,21
11384,5669,7
11385,5670,58
11386,5670,59
11387,5670,57
11388,5671,25
11389,5671,26
11390,5672,44
11391,5672,50
11392,5673,33
11393,5673,47
11394,5674,5
11395,5674,2
11396,5674,3
11397,5675,13
11398,5676,37
11399,5676,38
11400,5677,33
11401,5677,39
11402,5677,35
11403,5678,22
11404,5678,21
11405,5678,23
11406,5679,65
11407,5680,65
11408,5680,61
11409,5681,53
11410,5682,27
11411,5682,9
11412,5682,67
11413,5683,17
11414,5683,8
11415,5683,65
11416,5684,44
11417,5684,43
11418,5684,42
11419,5685,36
11420,5685,32
11421,5686,29
11422,5687,39
11423,5687,41
11424,5687,40
11425,5688,40
11426,5688,46
11427,5688,1
11428,5689,15
11429,5689,16
11430,5689,17
11431,5690,53
11432,5690,39
11433,5691,36
11434,5692,3
11435,5692,2
11436,5693,42
11437,5693,43
11438,5694,33
11439,5694,35
11440,5695,36
11441,5696,50
11442,5697,21
11443,5697,22
11444,5697,23
11445,5698,36
11446,5698,38
11447,5699,6
11448,5699,19
11449,5699,15
11450,5700,31
11451,5700,29
11452,5701,26
11453,5702,8
11454,5703,34
11455,5703,14
11456,5703,49
11457,5704,18
11458,5704,20
11459,5704,19
11460,5705,35
11461,5705,34
11462,5706,59
11463,5706,31
11464,5707,29
11465,5707,52
11466,5708,17
11467,5709,23
11468,5709,21
11469,5710,44
11470,5711,53
11471,5711,5
11472,5711,9
11473,5712,41
11474,5713,43
11475,5713,55
11476,5713,66
11477,5714,44
11478,5715,1
11479,5715,26
11480,5715,49
11481,5716,52
11482,5717,47
11483,5717,58
11484,5717,45
11485,5718,7
11486,5718,60
11487,5718,56
11488,5719,41
11489,5719,40
11490,5719,39
11491,5720,51
11492,5720,53
11493,5721,6
11494,5722,66
11495,5723,1
11496,5724,36
11497,5724,63
11498,5725,33
11499,5725,4
11500,5726,19
11501,5726,50
11502,5726,68
11503,5727,21
11504,5727,49
11505,5727,54
11506,5728,47
11507,5728,20
11508,5729,36
11509,5729,37
11510,5729,38
11511,5730,45
11512,5731,56
11513,5731,41
11514,5732,49
11515,5733,38
11516,5734,38
11517,5734,1
11518,5735,17
11519,5736,15
11520,5736,5
11521,5737,2
11522,5737,4
11523,5738,10
11524,5739,23
11525,5739,14
11526,5740,45
11527,5740,53
11528,5740,27
11529,5741,61
11530,5741,54
11531,5741,11
11532,5742,19
11533,5742,43
11534,5743,24
11535,5744,25
11536,5744,9
11537,5745,61
11538,5745,37
11539,5746,59
11540,5747,64
11541,5748,27
11542,5749,51
11543,5750,35
11544,5750,33
11545,5750,32
11546,5751,23
11547,5752,18
11548,5752,49
11549,5752,63
11550,5753,46
11551,5753,60
11552,5753,24
11553,5754,23
11554,5754,21
11555,5754,22
11556,5755,53
11557,5755,48
11558,5756,42
11559,5756,44
11560,5756,43
11561,5757,28
11562,5757,31
11563,5758,44
11564,5758,43
11565,5759,60
11566,5760,63
11567,5760,45
11568,5761,2
11569,5761,49
11570,5762,23
11571,5762,22
11572,5762,21
11573,5763,22
11574,5763,21
11575,5764,56
11576,5765,34
11577,5765,62
11578,5765,23
11579,5766,17
11580,5766,19
11581,5766,22
11582,5767,19
11583,5768,7
11584,5768,9
11585,5768,8
11586,5769,8
11587,5769,38
11588,5770,42
11589,5770,44
11590,5770,43
11591,5771,41
11592,5771,39
11593,5772,39
11594,5772,40
11595,5772,41
11596,5773,41
11597,5774,45
11598,5774,42
11599,5774,25
11600,5775,3
11601,5775,31
11602,5775,59
11603,5776,37
11604,5776,38
11605,5776,36
11606,5777,12
11607,5777,10
11608,5778,11
11609,5778,6
11610,5779,25
11611,5779,53
11612,5779,4
11613,5780,61
11614,5781,31
11615,5782,59
11616,5783,37
11617,5784,23
11618,5784,22
11619,5785,18
11620,5785,20
11621,5786,53
11622,5787,7
11623,5788,63
11624,5789,21
11625,5790,45
11626,5790,47
11627,5790,46
11628,5791,34
11629,5791,33
11630,5792,38
11631,5792,56
11632,5793,41
11633,5793,43
11634,5793,15
11635,5794,44
11636,5794,9
11637,5795,4
11638,5795,3
11639,5796,10
11640,5796,8
11641,5796,5
11642,5797,24
11643,5797,26
11644,5798,51
11645,5798,52
11646,5798,53
11647,5799,58
11648,5799,57
11649,5800,19
11650,5801,12
11651,5802,44
11652,5802,43
11653,5802,42
11654,5803,64
11655,5803,37
11656,5803,52
11657,5804,45
11658,5804,46
11659,5805,59
11660,5805,39
11661,5805,20
11662,5806,35
11663,5806,16
11664,5807,30
11665,5808,52
11666,5808,51
11667,5808,53
11668,5809,26
11669,5810,25
11670,5810,3
11671,5811,58
11672,5812,4
11673,5812,47
11674,5812,60
11675,5813,6
11676,5813,8
11677,5814,5
11678,5815,39
11679,5816,13
11680,5816,12
11681,5817,51
11682,5817,31
11683,5817,35
11684,5818,56
11685,5819,21
11686,5820,28
11687,5820,11
11688,5821,50
11689,5821,49
11690,5821,48
11691,5822,53
11692,5822,41
11693,5822,47
11694,5823,37
11695,5824,51
11696,5825,36
11697,5826,30
11698,5826,60
11699,5826,13
11700,5827,36
11701,5828,8
11702,5828,7
11703,5828,9
11704,5829,1
11705,5829,2
11706,5830,16
11707,5831,64
11708,5831,65
11709,5831,63
11710,5832,22
11711,5833,1
11712,5833,2
11713,5834,65
11714,5834,54
11715,5834,64
11716,5835,38
11717,5835,37
11718,5836,24
11719,5836,25
11720,5836,50
11721,5837,51
11722,5837,53
11723,5837,52
11724,5838,19
11725,5839,67
11726,5839,62
11727,5840,33
11728,5841,53
11729,5842,3
11730,5843,62
11731,5843,61
11732,5844,15
11733,5844,30
11734,5845,68
11735,5845,66
11736,5845,67
11737,5846,37
11738,5847,25
11739,5847,26
11740,5848,36
11741,5848,37
11742,5848,38
11743,5849,2
11744,5850,13
11745,5850,52
11746,5850,50
11747,5851,18
11748,5851,19
11749,5851,20
11750,5852,23
11751,5852,22
11752,5852,21
11753,5853,62
11754,5854,24
11755,5854,62
11756,5854,52
11757,5855,5
11758,5855,2
11759,5856,56
11760,5856,54
11761,5856,55
11762,5857,30
11763,5857,28
11764,5857,29
11765,5858,37
11766,5858,29
11767,5858,30
11768,5859,41
11769,5860,28
11770,5860,29
11771,5861,67
11772,5861,21
11773,5861,30
11774,5862,67
11775,5863,11
11776,5863,2
11777,5863,44
11778,5864,59
11779,5864,65
11780,5864,45
11781,5865,31
11782,5865,23
11783,5866,15
11784,5867,49
11785,5867,50
11786,5868,21
11787,5868,23
11788,5869,43
11789,5869,44
11790,5869,42
11791,5870,52
11792,5870,51
11793,5870,53
11794,5871,9
11795,5871,27
11796,5872,62
11797,5873,10
11798,5874,17
11799,5874,32
11800,5874,40
11801,5875,45
11802,5875,47
11803,5875,46
11804,5876,34
11805,5876,23
11806,5877,11
11807,5877,5
11808,5877,15
11809,5878,1
11810,5878,41
11811,5878,61
11812,5879,37
11813,5879,36
11814,5880,63
11815,5881,59
11816,5882,36
11817,5882,37
11818,5883,6
11819,5883,23
11820,5884,65
11821,5884,1
11822,5885,48
11823,5885,49
11824,5885,50
11825,5886,14
11826,5887,65
11827,5887,16
11828,5887,30
11829,5888,51
11830,5889,4
11831,5890,14
11832,5891,1
11833,5892,41
11834,5893,32
11835,5893,35
11836,5894,39
11837,5894,66
11838,5894,23
11839,5895,60
11840,5896,31
11841,5897,60
11842,5897,61
11843,5897,62
11844,5898,4
11845,5898,18
11846,5899,25
11847,5899,53
11848,5899,5
11849,5900,57
11850,5900,58
11851,5901,59
11852,5901,45
11853,5901,15
11854,5902,8
11855,5903,9
11856,5904,33
11857,5904,10
11858,5904,18
11859,5905,11
11860,5905,39
11861,5905,18
11862,5906,18
11863,5906,16
11864,5907,35
11865,5907,32
11866,5907,33
11867,5908,66
11868,5908,68
11869,5908,67
11870,5909,21
11871,5910,43
11872,5911,56
11873,5912,33
11874,5913,64
11875,5913,23
11876,5914,14
11877,5914,13
11878,5915,10
11879,5916,28
11880,5916,62
11881,5916,48
11882,5917,23
11883,5917,11
11884,5917,48
11885,5918,22
11886,5918,23
11887,5919,37
11888,5920,5
11889,5920,1
11890,5921,36
11891,5921,46
11892,5921,11
11893,5922,52
11894,5922,4
11895,5922,29
11896,5923,42
11897,5923,43
11898,5923,44
11899,5924,43
11900,5924,44
11901,5925,34
11902,5926,49
11903,5926,48
11904,5926,50
11905,5927,36
11906,5927,38
11907,5927,37
11908,5928,35
11909,5929,23
11910,5929,21
11911,5929,22
11912,5930,21
11913,5931,5
11914,5932,34
11915,5932,33
11916,5932,32
11917,5933,15
11918,5934,23
11919,5934,21
11920,5934,18
11921,5935,63
11922,5935,64
11923,5935,65
11924,5936,45
11925,5936,22
11926,5937,42
11927,5937,44
11928,5938,15
11929,5938,47
11930,5938,52
11931,5939,17
11932,5940,61
11933,5940,54
11934,5941,18
11935,5941,63
11936,5941,3
11937,5942,48
11938,5943,6
11939,5944,39
11940,5945,26
11941,5945,54
11942,5945,68
11943,5946,52
11944,5947,62
11945,5947,60
11946,5948,40
11947,5948,17
11948,5948,10
11949,5949,20
11950,5950,19
11951,5951,22
11952,5951,21
11953,5951,23
11954,5952,57
11955,5952,56
11956,5953,41
11957,5953,36
11958,5954,66
11959,5955,48
11960,5955,49
11961,5955,50
11962,5956,34
11963,5957,18
11964,5957,62
11965,5957,51
11966,5958,37
11967,5958,38
11968,5959,38
11969,5959,12
11970,5959,42
11971,5960,51
11972,5960,53
11973,5960,4
11974,5961,6
11975,5962,21
11976,5963,22
11977,5963,8
11978,5963,58
11979,5964,2
11980,5965,2
11981,5965,4
11982,5965,1
11983,5966,44
11984,5966,42
11985,5966,43
11986,5967,39
11987,5968,10
11988,5969,66
11989,5970,9
11990,5970,35
11991,5971,25
11992,5971,27
11993,5972,9
11994,5972,31
11995,5973,57
11996,5973,59
11997,5974,5
11998,5975,22
11999,5975,52
12000,5976,5
12001,5976,2
12002,5976,3
12003,5977,43
12004,5977,42
12005,5977,44
12006,5978,26
12007,5978,27
12008,5979,2
12009,5980,63
12010,5981,36
12011,5981,7
12012,5982,4
12013,5982,59
12014,5983,50
12015,5983,51
12016,5983,18
12017,5984,27
12018,5984,41
12019,5984,65
12020,5985,46
12021,5986,14
12022,5987,35
12023,5987,33
12024,5987,32
12025,5988,42
12026,5989,33
12027,5989,32
12028,5989,35
12029,5990,18
12030,5990,19
12031,5990,20
12032,5991,16
12033,5991,62
12034,5991,15
12035,5992,67
12036,5992,66
12037,5992,68
12038,5993,32
12039,5993,37
12040,5994,51
12041,5994,52
12042,5994,53
12043,5995,10
12044,5996,41
12045,5997,12
12046,5997,11
12047,5997,10
12048,5998,12
12049,5999,4
12050,5999,20
12051,5999,18
12052,6000,36
12053,6000,37
12054,6001,46
12055,6002,26
12056,6003,63
12057,6003,65
12058,6003,64
12059,6004,36
12060,6004,7
12061,6004,43
12062,6005,54
12063,6006,17
12064,6006,18
12065,6006,26
12066,6007,2
12067,6007,36
12068,6007,22
12069,6008,50
12070,6009,27
12071,6010,44
12072,6010,11
12073,6010,26
12074,6011,43
12075,6011,42
12076,6012,35
12077,6012,32
12078,6012,34
12079,6013,9
12080,6013,7
12081,6013,6
12082,6014,15
12083,6015,13
12084,6015,37
12085,6016,60
12086,6017,65
12087,6017,63
12088,6017,64
12089,6018,18
12090,6019,53
12091,6019,31
12092,6019,57
12093,6020,58
12094,6021,59
12095,6021,33
12096,6022,26
12097,6022,25
12098,6023,27
12099,6024,9
12100,6024,18
12101,6024,15
12102,6025,34
12103,6025,33
12104,6026,46
12105,6027,37
12106,6028,10
12107,6028,12
12108,6029,39
12109,6029,40
12110,6029,41
12111,6030,67
12112,6030,35
12113,6030,3
12114,6031,7
12115,6032,2
12116,6033,19
12117,6034,7
12118,6034,8
12119,6035,33
12120,6036,23
12121,6036,19
12122,6036,5
12123,6037,43
12124,6037,7
12125,6037,32
12126,6038,64
12127,6038,65
12128,6038,63
12129,6039,32
12130,6039,61
12131,6039,2
12132,6040,9
12133,6040,8
12134,6041,50
12135,6041,7
12136,6041,65
12137,6042,12
12138,6042,25
12139,6043,12
12140,6043,13
12141,6043,11
12142,6044,28
12143,6044,27
12144,6045,7
12145,6046,17
12146,6046,15
12147,6047,16
12148,6047,15
12149,6048,3
12150,6048,5
12151,6048,2
12152,6049,50
12153,6049,49
12154,6050,39
12155,6050,41
12156,6050,40
12157,6051,36
12158,6052,33
12159,6053,53
12160,6053,52
12161,6054,9
12162,6054,12
12163,6055,52
12164,6056,34
12165,6056,32
12166,6056,35
12167,6057,24
12168,6057,56
12169,6058,54
12170,6059,9
12171,6060,6
12172,6060,47
12173,6060,61
12174,6061,43
12175,6061,44
12176,6062,44
12177,6062,61
12178,6062,5
12179,6063,11
12180,6063,40
12181,6063,48
12182,6064,52
12183,6064,1
12184,6065,63
12185,6065,65
12186,6065,64
12187,6066,3
12188,6066,2
12189,6066,5
12190,6067,34
12191,6067,56
12192,6067,58
12193,6068,52
12194,6069,63
12195,6069,15
12196,6069,6
12197,6070,53
12198,6070,22
12199,6070,39
12200,6071,6
12201,6071,4
12202,6071,39
12203,6072,42
12204,6072,22
12205,6073,7
12206,6073,59
12207,6074,29
12208,6075,18
12209,6075,19
12210,6076,1
12211,6077,56
12212,6077,44
12213,6078,22
12214,6079,67
12215,6080,2
12216,6080,4
12217,6081,52
12218,6081,51
12219,6082,35
12220,6082,18
12221,6083,28
12222,6084,33
12223,6084,64
12224,6084,56
12225,6085,68
12226,6086,61
12227,6086,60
12228,6086,62
12229,6087,41
12230,6087,13
12231,6088,62
12232,6088,61
12233,6089,32
12234,6089,33
12235,6090,29
12236,6090,55
12237,6090,25
12238,6091,34
12239,6091,2
12240,6091,51
12241,6092,16
12242,6093,28
12243,6093,41
12244,6094,12
12245,6094,51
12246,6095,24
12247,6096,56
12248,6096,55
12249,6097,28
12250,6097,55
12251,6098,65
12252,6098,63
12253,6098,64
12254,6099,26
12255,6100,1
12256,6100,29
12257,6100,57
12258,6101,55
12259,6101,61
12260,6102,21
12261,6102,23
12262,6102,22
12263,6103,39
12264,6104,54
12265,6105,52
12266,6106,21
12267,6107,52
12268,6107,19
12269,6108,57
12270,6108,59
12271,6108,58
12272,6109,3
12273,6109,5
12274,6109,1
12275,6110,34
12276,6110,33
12277,6111,66
12278,6111,68
12279,6111,67
12280,6112,20
12281,6113,39
12282,6114,15
12283,6114,40
12284,6114,18
12285,6115,64
12286,6116,30
12287,6117,30
12288,6118,44
12289,6118,33
12290,6119,4
12291,6119,5
12292,6119,18
12293,6120,6
12294,6120,9
12295,6121,47
12296,6121,55
12297,6122,26
12298,6122,12
12299,6122,1
12300,6123,44
12301,6124,50
12302,6125,29
12303,6126,42
12304,6127,35
12305,6127,32
12306,6128,47
12307,6128,29
12308,6128,49
12309,6129,47
12310,6129,5
12311,6130,8
12312,6131,68
12313,6132,50
12314,6132,48
12315,6132,49
12316,6133,34
12317,6133,54
12318,6133,19
12319,6134,60
12320,6134,46
12321,6134,52
12322,6135,34
12323,6135,22
12324,6136,1
12325,6136,2
12326,6137,40
12327,6137,39
12328,6137,41
12329,6138,27
12330,6138,26
12331,6139,68
12332,6140,36
12333,6140,28
12334,6141,61
12335,6141,55
12336,6141,26
12337,6142,3
12338,6142,34
12339,6142,44
12340,6143,49
12341,6143,7
12342,6144,16
12343,6144,15
12344,6144,14
12345,6145,53
12346,6145,52
12347,6145,51
12348,6146,50
12349,6146,36
12350,6147,29
12351,6147,3
12352,6148,3
12353,6149,17
12354,6149,15
12355,6149,14
12356,6150,67
12357,6150,23
12358,6150,7
12359,6151,61
12360,6151,62
12361,6151,60
12362,6152,64
12363,6153,15
12364,6153,24
12365,6153,2
12366,6154,38
12367,6154,36
12368,6155,37
12369,6156,35
12370,6156,33
12371,6156,34
12372,6157,55
12373,6157,56
12374,6158,19
12375,6159,44
12376,6159,3
12377,6159,32
12378,6160,21
12379,6161,60
12380,6161,46
12381,6162,57
12382,6163,1
12383,6163,5
12384,6163,3
12385,6164,48
12386,6164,27
12387,6164,6
12388,6165,17
12389,6166,50
12390,6166,48
12391,6167,23
12392,6167,21
12393,6167,22
12394,6168,7
12395,6168,6
12396,6168,9
12397,6169,56
12398,6169,54
12399,6170,36
12400,6170,56
12401,6171,66
12402,6172,65
12403,6172,64
12404,6173,5
12405,6173,4
12406,6174,55
12407,6174,43
12408,6175,3
12409,6176,34
12410,6176,61
12411,6176,65
12412,6177,1
12413,6177,5
12414,6178,4
12415,6178,2
12416,6178,3
12417,6179,14
12418,6179,41
12419,6179,42
12420,6180,3
12421,6180,18
12422,6181,43
12423,6182,34
12424,6182,32
12425,6182,35
12426,6183,20
12427,6184,61
12428,6184,44
12429,6185,36
12430,6186,63
12431,6187,31
12432,6188,8
12433,6188,6
12434,6189,44
12435,6189,51
12436,6189,62
12437,6190,8
12438,6190,9
12439,6191,4
12440,6191,5
12441,6192,51
12442,6193,16
12443,6193,61
12444,6194,6
12445,6194,9
12446,6194,7
12447,6195,63
12448,6196,62
12449,6197,42
12450,6198,14
12451,6198,17
12452,6198,16
12453,6199,4
12454,6199,1
12455,6199,5
12456,6200,68
12457,6201,64
12458,6201,23
12459,6202,68
12460,6202,67
12461,6203,29
12462,6204,25
12463,6204,14
12464,6204,17
12465,6205,32
12466,6206,20
12467,6207,34
12468,6207,63
12469,6208,63
12470,6209,6
12471,6210,28
12472,6211,49
12473,6211,66
12474,6212,11
12475,6213,23
12476,6213,21
12477,6213,22
12478,6214,39
12479,6214,45
12480,6214,24
12481,6215,4
12482,6215,30
12483,6216,28
12484,6216,38
12485,6216,14
12486,6217,59
12487,6218,68
12488,6218,16
12489,6219,27
12490,6220,55
12491,6220,54
12492,6220,56
12493,6221,54
12494,6222,1
12495,6223,26
12496,6223,27
12497,6224,15
12498,6224,17
12499,6224,16
12500,6225,1
12501,6225,16
12502,6226,21
12503,6226,22
12504,6226,23
12505,6227,23
12506,6228,31
12507,6229,33
12508,6230,63
12509,6231,27
12510,6232,1
12511,6233,43
12512,6233,44
12513,6233,42
12514,6234,66
12515,6235,25
12516,6235,27
12517,6235,26
12518,6236,61
12519,6237,8
12520,6237,9
12521,6238,15
12522,6238,54
12523,6238,41
12524,6239,49
12525,6239,50
12526,6240,43
12527,6240,44
12528,6240,42
12529,6241,2
12530,6241,33
12531,6242,45
12532,6242,21
12533,6243,47
12534,6243,45
12535,6243,46
12536,6244,64
12537,6245,42
12538,6245,47
12539,6246,49
12540,6247,32
12541,6247,52
12542,6248,66
12543,6248,68
12544,6249,54
12545,6249,17
12546,6249,40
12547,6250,53
12548,6251,50
12549,6252,52
12550,6252,51
12551,6253,36
12552,6253,38
12553,6254,46
12554,6255,27
12555,6256,32
12556,6257,40
12557,6258,20
12558,6259,9
12559,6259,7
12560,6259,8
12561,6260,55
12562,6260,43
12563,6261,63
12564,6261,7
12565,6262,42
12566,6262,58
12567,6263,62
12568,6263,60
12569,6264,39
12570,6264,51
12571,6264,11
12572,6265,52
12573,6265,30
12574,6265,17
12575,6266,20
12576,6267,25
12577,6267,67
12578,6267,31
12579,6268,32
12580,6269,36
12581,6269,33
12582,6269,12
12583,6270,33
12584,6270,46
12585,6271,55
12586,6272,11
12587,6272,5
12588,6272,8
12589,6273,12
