comment_id,post_id,user_id,comment_text,commented_at
5914,1047,786,Great.,2023-02-04 00:44:39
5915,5369,786,Nice.,2023-03-31 02:47:58
5916,6747,786,Good.,2024-11-04 23:03:11
5917,1775,786,Could be better.,2024-07-16 15:13:11
5918,2808,787,Awesome.,2023-04-08 10:24:20
5919,3060,787,Well done.,2023-02-20 01:32:57
5920,4985,788,Well done.,2023-06-19 04:07:27
5921,3260,788,Amazing.,2023-08-07 11:42:00
5922,1888,788,Well done.,2023-04-05 05:21:51
5923,415,788,Awesome.,2024-11-30 17:36:02
5924,180,788,Awesome.,2023-03-11 09:32:53
5925,5711,788,Great.,2024-01-13 14:13:51
5926,804,789,Good.,2023-09-08 04:57:18
5927,1572,789,Nice.,2023-08-08 15:22:04
5928,3096,789,Amazing.,2024-06-06 02:15:10
5929,778,789,Not bad.,2024-03-26 05:42:23
5930,6990,789,Amazing.,2023-06-17 03:32:52
5931,6036,790,Could be better.,2023-07-13 15:11:33
5932,6230,790,Amazing.,2023-05-30 19:09:38
5933,3635,790,Interesting.,2024-01-31 11:46:28
5934,4887,790,Interesting.,2023-09-07 14:44:42
5935,4172,790,Amazing.,2023-06-15 01:29:40
5936,400,791,Could be better.,2023-04-04 04:42:51
5937,6836,792,Amazing.,2024-09-01 07:39:47
5938,1162,793,Could be better.,2023-03-05 03:57:55
5939,4286,793,Could be better.,2024-09-23 23:11:01
5940,177,795,Could be better.,2023-09-12 18:26:19
5941,4493,795,Well done.,2023-06-26 20:28:10
5942,1878,795,Nice.,2023-10-10 12:56:29
5943,4624,795,Not bad.,2023-08-30 18:22:14
5944,5824,796,Amazing.,2024-06-16 00:52:16
5945,1878,796,Could be better.,2024-06-18 08:34:59
5946,2650,796,Good.,2023-04-16 08:35:00
5947,4273,796,Amazing.,2023-01-18 21:08:32
5948,1311,796,Interesting.,2023-02-02 18:32:43
5949,2505,796,Not bad.,2024-04-06 17:47:42
5950,2601,796,Well done.,2023-05-10 12:52:22
5951,4590,796,Not bad.,2024-11-07 20:07:05
5952,5185,796,Nice.,2023-10-11 16:40:16
5953,5108,796,Interesting.,2023-04-01 08:28:31
5954,4972,796,Great.,2023-12-20 21:08:10
5955,5179,796,Well done.,2024-06-26 19:10:05
5956,2799,797,Great.,2023-10-28 22:05:54
5957,2497,797,Could be better.,2023-07-22 14:22:13
5958,2694,797,Interesting.,2023-09-14 12:07:38
5959,5787,797,Awesome.,2023-10-07 10:31:16
5960,3892,797,Well done.,2023-05-02 04:03:58
5961,5334,797,Great.,2023-10-27 00:18:09
5962,4571,797,Nice.,2023-02-28 22:08:14
5963,7,797,Awesome.,2023-07-10 22:01:57
5964,3875,797,Amazing.,2023-05-10 05:45:14
5965,6503,797,Good.,2024-11-26 12:21:26
5966,1996,798,Could be better.,2023-02-28 04:48:32
5967,5952,798,Good.,2023-01-17 08:19:59
5968,3129,798,Nice.,2023-12-12 00:41:48
5969,5458,798,Could be better.,2024-07-05 05:57:25
5970,5731,798,Awesome.,2023-08-30 12:05:41
5971,968,799,Interesting.,2024-07-18 21:06:10
5972,3178,799,Good.,2024-08-25 10:36:26
5973,4336,799,Well done.,2024-05-21 06:58:42
5974,4736,799,Amazing.,2023-11-24 00:45:49
5975,5342,799,Interesting.,2023-05-07 11:20:48
5976,3604,800,Could be better.,2023-08-21 06:50:22
5977,1340,800,Great.,2024-04-24 04:02:36
5978,5734,800,Nice.,2023-03-31 09:06:15
5979,3533,800,Great.,2023-01-26 19:27:17
5980,336,800,Not bad.,2023-02-06 16:11:59
5981,1191,800,Well done.,2024-12-11 21:34:47
5982,2296,800,Awesome.,2023-08-29 06:13:35
5983,3764,801,Nice.,2024-09-01 21:28:40
5984,5047,801,Awesome.,2024-04-21 04:37:46
5985,441,801,Great.,2023-01-17 17:09:25
5986,2102,801,Great.,2024-11-02 11:28:34
5987,5242,801,Not bad.,2023-01-24 13:24:07
5988,298,801,Not bad.,2023-03-29 04:42:10
5989,4683,801,Great.,2023-04-11 09:15:23
5990,4473,801,Great.,2023-02-04 23:40:40
5991,6265,801,Nice.,2023-06-25 23:48:22
5992,1437,801,Good.,2024-11-29 13:49:05
5993,1811,802,Great.,2023-06-12 18:07:09
5994,1824,802,Amazing.,2023-09-25 02:39:03
5995,6981,802,Good.,2023-03-28 18:29:08
5996,84,802,Awesome.,2024-08-25 13:25:19
5997,6743,802,Interesting.,2024-04-03 03:09:43
5998,5632,803,Good.,2023-12-04 10:33:56
5999,6184,803,Interesting.,2024-05-24 10:22:56
6000,4856,803,Awesome.,2023-07-14 18:09:07
6001,2903,803,Amazing.,2023-03-04 14:28:57
6002,6386,803,Could be better.,2024-09-27 10:42:03
6003,4230,804,Not bad.,2024-01-12 18:51:00
6004,6159,804,Great.,2024-03-26 00:08:15
6005,1556,804,Amazing.,2023-03-12 09:34:08
6006,543,804,Could be better.,2024-09-02 22:00:49
6007,3787,804,Awesome.,2023-09-01 18:00:00
6008,842,804,Great.,2024-07-24 22:55:02
6009,1710,804,Nice.,2024-02-07 19:43:12
6010,5888,804,Great.,2024-07-27 05:48:49
6011,6299,804,Could be better.,2024-07-29 08:52:08
6012,729,804,Good.,2023-03-13 06:44:50
6013,2796,805,Could be better.,2024-06-01 04:31:57
6014,6421,805,Awesome.,2023-10-14 13:21:54
6015,2161,805,Not bad.,2024-03-28 23:00:15
6016,5405,805,Not bad.,2023-10-23 18:50:13
6017,358,805,Not bad.,2023-04-07 11:25:12
6018,6064,806,Good.,2023-10-26 12:08:41
6019,3096,806,Interesting.,2023-06-06 17:49:39
6020,1464,806,Amazing.,2023-02-15 00:45:49
6021,2017,806,Well done.,2024-03-28 17:29:29
6022,5377,806,Interesting.,2023-12-03 15:13:04
6023,4058,806,Awesome.,2023-04-27 01:01:02
6024,5149,806,Great.,2023-02-18 21:45:56
6025,4389,806,Interesting.,2023-02-23 03:12:01
6026,39,806,Great.,2024-05-05 16:48:37
6027,1144,806,Great.,2024-10-06 04:24:29
6028,5724,806,Nice.,2023-07-01 00:31:50
6029,2013,806,Great.,2023-02-01 10:27:53
6030,732,806,Great.,2023-06-23 03:02:04
6031,5289,806,Well done.,2024-06-26 09:56:27
6032,2709,806,Not bad.,2023-12-03 13:45:13
6033,372,807,Interesting.,2024-08-12 10:56:11
6034,1398,808,Good.,2023-12-12 08:13:13
6035,6071,808,Great.,2023-06-11 09:06:07
6036,5556,808,Interesting.,2023-03-08 15:18:47
6037,607,809,Nice.,2023-08-19 22:26:39
6038,2291,809,Good.,2024-08-26 05:17:59
6039,3219,809,Amazing.,2023-09-19 23:13:03
6040,518,809,Could be better.,2023-06-12 17:09:19
6041,5718,809,Could be better.,2023-11-04 13:13:42
6042,2038,809,Great.,2024-12-27 16:24:09
6043,3070,810,Could be better.,2024-10-03 06:25:41
6044,6406,810,Nice.,2023-11-14 16:39:43
6045,3807,810,Could be better.,2024-03-16 00:45:50
6046,5688,810,Well done.,2024-10-26 20:36:51
6047,1207,810,Good.,2023-08-07 23:32:26
6048,6892,810,Awesome.,2023-04-21 23:47:34
6049,6554,810,Awesome.,2024-11-21 13:14:04
6050,1795,810,Not bad.,2024-06-22 19:27:54
6051,3228,810,Well done.,2024-12-12 11:01:16
6052,5465,810,Awesome.,2023-11-29 04:45:13
6053,459,810,Great.,2023-09-20 00:02:46
6054,2389,810,Nice.,2023-05-22 14:45:49
6055,6500,811,Not bad.,2023-10-05 17:05:47
6056,6195,811,Great.,2023-11-23 20:33:22
6057,5544,811,Great.,2024-11-30 03:55:36
6058,3183,812,Well done.,2023-09-27 13:44:18
6059,735,812,Well done.,2024-08-14 04:41:09
6060,173,812,Could be better.,2023-06-01 23:55:05
6061,2272,812,Awesome.,2024-05-28 15:03:19
6062,5443,812,Amazing.,2023-10-06 03:34:41
6063,3126,812,Good.,2024-02-17 21:10:32
6064,450,812,Awesome.,2023-03-04 22:01:10
6065,5781,813,Good.,2024-08-11 06:13:16
6066,6826,813,Interesting.,2024-02-08 22:50:12
6067,262,813,Interesting.,2024-03-19 18:30:01
6068,2988,813,Not bad.,2023-01-26 10:51:01
6069,53,813,Well done.,2023-01-14 05:01:48
6070,1144,813,Not bad.,2023-04-16 01:00:14
6071,947,814,Nice.,2023-12-08 20:36:00
6072,1008,814,Interesting.,2023-12-05 07:08:36
6073,1754,815,Awesome.,2024-03-05 15:46:47
6074,2228,815,Could be better.,2024-10-01 04:52:11
6075,4174,815,Nice.,2023-07-02 10:24:40
6076,2321,816,Great.,2024-09-22 21:25:48
6077,1548,816,Well done.,2023-10-05 12:45:59
6078,3949,816,Amazing.,2023-04-12 10:40:22
6079,5462,816,Great.,2024-07-23 21:17:02
6080,6299,816,Not bad.,2024-01-18 16:53:22
6081,105,816,Good.,2023-10-10 20:15:36
6082,355,816,Not bad.,2024-03-22 05:21:09
6083,5263,816,Well done.,2024-11-12 20:59:58
6084,6204,816,Not bad.,2023-07-16 02:29:16
6085,854,816,Well done.,2023-06-07 11:33:13
6086,6894,816,Interesting.,2024-01-25 06:58:55
6087,392,816,Awesome.,2023-02-08 10:19:29
6088,636,816,Well done.,2024-03-17 20:01:00
6089,4584,816,Not bad.,2024-01-08 07:02:08
6090,604,816,Nice.,2023-09-27 09:50:51
6091,562,817,Well done.,2023-10-05 14:07:26
6092,171,817,Interesting.,2024-03-11 04:06:02
6093,6603,817,Good.,2023-11-11 00:27:25
6094,6778,817,Amazing.,2023-08-14 15:00:06
6095,2664,817,Could be better.,2023-08-30 04:17:47
6096,1381,817,Nice.,2023-08-21 13:03:43
6097,1718,817,Well done.,2024-02-19 12:39:53
6098,6846,817,Well done.,2024-11-20 01:57:15
6099,2444,817,Interesting.,2023-04-11 01:02:20
6100,6262,817,Awesome.,2024-08-13 04:02:02
6101,5222,818,Awesome.,2023-07-09 00:08:32
6102,653,818,Interesting.,2024-01-15 11:33:54
6103,3097,818,Not bad.,2024-01-01 07:36:41
6104,1915,818,Could be better.,2023-05-27 11:54:50
6105,3423,818,Great.,2024-11-05 22:43:00
6106,6935,818,Amazing.,2023-09-08 16:12:19
6107,6661,818,Not bad.,2024-05-27 19:39:59
6108,4318,818,Could be better.,2023-10-20 16:41:22
6109,1307,818,Awesome.,2023-12-20 00:03:14
6110,2800,818,Not bad.,2023-02-21 20:49:20
6111,5861,818,Great.,2024-12-11 17:25:47
6112,3088,818,Amazing.,2024-10-03 06:38:10
6113,5339,819,Not bad.,2024-01-06 07:32:40
6114,3175,819,Could be better.,2023-08-30 18:57:11
6115,3473,819,Well done.,2023-04-09 02:01:25
6116,4412,819,Awesome.,2024-06-21 20:03:11
6117,2734,819,Not bad.,2024-01-31 12:43:01
6118,1720,820,Good.,2023-04-07 20:07:54
6119,6554,820,Good.,2024-01-01 21:27:59
6120,4492,820,Could be better.,2023-05-10 14:52:30
6121,3633,820,Could be better.,2024-12-23 18:03:34
6122,6767,820,Interesting.,2023-03-14 15:44:30
6123,6296,820,Great.,2024-02-17 18:30:31
6124,4957,820,Nice.,2024-05-20 22:37:53
6125,5803,820,Interesting.,2024-01-08 00:17:55
6126,5864,820,Great.,2024-05-09 18:38:04
6127,1979,820,Amazing.,2024-11-18 13:57:54
6128,6897,821,Awesome.,2024-04-11 08:52:30
6129,4804,821,Nice.,2023-04-17 11:26:05
6130,3847,821,Amazing.,2023-05-27 01:13:23
6131,6294,821,Interesting.,2023-07-16 19:02:01
6132,2667,821,Well done.,2024-01-18 16:57:56
6133,4910,821,Awesome.,2023-07-23 08:35:24
6134,2275,821,Good.,2023-10-26 18:06:34
6135,2515,823,Nice.,2024-08-19 02:08:00
6136,1411,823,Nice.,2024-11-08 04:42:14
6137,6090,823,Good.,2024-03-07 07:33:15
6138,386,823,Not bad.,2023-10-28 20:28:20
6139,2239,824,Nice.,2023-10-01 01:22:58
6140,567,824,Well done.,2023-05-06 16:54:13
6141,4900,824,Good.,2023-07-22 05:53:01
6142,5379,824,Could be better.,2024-12-19 18:47:42
6143,6069,824,Great.,2024-11-21 19:16:36
6144,2341,824,Amazing.,2024-09-08 18:36:10
6145,2622,824,Nice.,2024-04-18 16:15:44
6146,27,825,Good.,2023-07-23 14:35:46
6147,6640,825,Awesome.,2023-08-20 03:11:29
6148,5355,825,Nice.,2023-07-03 15:35:32
6149,6143,825,Could be better.,2023-10-07 09:42:21
6150,1920,825,Could be better.,2024-05-27 20:45:10
6151,3950,825,Great.,2024-07-11 09:44:21
6152,6159,825,Well done.,2023-01-11 03:56:54
6153,4599,825,Great.,2024-01-17 22:55:14
6154,6280,826,Nice.,2024-11-05 01:35:20
6155,3817,826,Nice.,2024-08-23 13:16:28
6156,6664,826,Nice.,2024-12-21 06:03:59
6157,1574,826,Well done.,2024-08-20 22:05:29
6158,4576,826,Great.,2023-11-30 01:14:01
6159,1583,826,Nice.,2024-12-22 14:01:16
6160,1459,826,Good.,2024-03-23 07:49:30
6161,6262,826,Not bad.,2024-12-17 23:37:42
6162,199,827,Interesting.,2023-05-09 12:00:26
6163,5124,827,Great.,2024-10-17 12:14:24
6164,6274,828,Great.,2024-10-12 09:33:39
6165,5053,828,Could be better.,2023-01-25 00:59:05
6166,3692,828,Great.,2024-01-14 01:16:04
6167,2078,828,Well done.,2024-09-01 05:06:08
6168,507,828,Good.,2024-12-29 14:20:57
6169,1353,828,Nice.,2023-10-17 06:58:08
6170,1963,828,Well done.,2023-06-10 02:57:14
6171,4162,828,Great.,2024-10-20 23:28:24
6172,2557,829,Could be better.,2024-06-26 20:05:12
6173,6349,829,Good.,2023-07-23 07:43:02
6174,5432,829,Not bad.,2024-06-01 17:39:30
6175,1909,829,Nice.,2024-08-30 18:48:21
6176,3604,829,Well done.,2023-04-23 06:29:58
6177,1679,829,Nice.,2024-06-20 22:43:14
6178,3049,829,Nice.,2023-11-04 06:23:16
6179,688,829,Interesting.,2023-05-29 16:02:53
6180,1933,829,Good.,2024-11-14 23:26:28
6181,4460,829,Amazing.,2023-04-06 03:42:04
6182,6932,829,Interesting.,2024-05-05 04:52:40
6183,2743,829,Could be better.,2024-10-09 15:04:35
6184,488,829,Good.,2024-04-28 17:00:32
6185,3487,829,Well done.,2024-12-19 05:40:11
6186,1435,830,Amazing.,2023-10-11 20:09:23
6187,1794,830,Not bad.,2024-11-21 23:51:09
6188,4854,830,Great.,2023-02-03 10:29:49
6189,3090,830,Well done.,2023-11-14 23:21:15
6190,5456,830,Nice.,2023-10-04 07:45:43
6191,3125,830,Well done.,2024-05-12 01:54:40
6192,458,830,Awesome.,2023-11-12 22:45:57
6193,4097,830,Good.,2024-08-13 20:14:48
6194,6329,830,Awesome.,2023-09-09 15:59:46
6195,977,830,Amazing.,2023-12-31 16:56:17
6196,876,830,Nice.,2024-07-24 03:42:42
6197,2313,830,Well done.,2023-05-17 23:03:02
6198,441,831,Interesting.,2023-07-21 15:57:22
6199,566,831,Could be better.,2024-06-14 20:33:54
6200,4563,831,Amazing.,2024-12-28 23:32:11
6201,1635,831,Great.,2024-09-06 08:17:10
6202,1781,831,Amazing.,2024-12-05 06:12:21
6203,1022,831,Could be better.,2024-03-11 19:54:04
6204,4040,831,Great.,2023-01-07 12:55:30
6205,2772,831,Nice.,2024-06-27 22:49:13
6206,545,832,Could be better.,2023-06-11 05:12:40
6207,3958,832,Good.,2023-01-20 20:21:45
6208,5706,832,Nice.,2023-10-25 00:40:04
6209,4322,832,Great.,2024-10-18 18:45:04
6210,1849,832,Interesting.,2024-07-14 01:33:09
6211,196,832,Amazing.,2023-02-12 16:35:03
6212,4485,832,Could be better.,2023-04-29 22:00:22
6213,2800,832,Not bad.,2024-05-02 23:34:56
6214,3979,833,Nice.,2024-06-16 05:57:02
6215,5401,833,Good.,2024-06-14 01:21:42
6216,2917,834,Great.,2023-05-23 13:57:49
6217,6857,834,Not bad.,2023-06-30 02:11:37
6218,4810,834,Nice.,2023-02-22 12:42:29
6219,3616,834,Interesting.,2024-08-21 05:36:15
6220,5559,834,Great.,2024-02-13 00:19:40
6221,4929,834,Could be better.,2023-09-04 23:38:34
6222,2159,834,Well done.,2023-07-01 05:23:17
6223,3055,834,Good.,2024-04-25 10:50:11
6224,1105,834,Awesome.,2023-03-07 04:12:26
6225,6668,834,Well done.,2024-07-31 05:48:01
6226,1144,834,Nice.,2023-06-22 12:03:40
6227,736,835,Not bad.,2024-12-29 20:33:50
6228,877,835,Well done.,2023-06-14 23:24:21
6229,2825,835,Good.,2023-05-23 10:12:41
6230,6995,835,Interesting.,2023-06-16 02:33:15
6231,6793,835,Good.,2023-10-23 04:39:10
6232,3450,835,Nice.,2024-04-05 22:57:48
6233,101,835,Interesting.,2024-08-16 23:39:20
6234,2505,835,Not bad.,2023-12-18 22:17:59
6235,5197,835,Amazing.,2024-03-16 09:37:18
6236,824,835,Great.,2024-01-17 08:49:21
6237,49,836,Interesting.,2024-04-06 08:57:52
6238,980,837,Awesome.,2023-11-05 12:32:38
6239,34,837,Great.,2024-03-11 12:56:54
6240,2080,837,Awesome.,2024-10-16 04:31:30
6241,1132,837,Nice.,2024-04-14 01:11:16
6242,6085,837,Interesting.,2024-04-23 08:58:00
6243,5979,837,Well done.,2024-10-20 07:48:23
6244,1500,837,Nice.,2024-10-20 10:59:23
6245,1317,837,Good.,2024-01-30 22:59:30
6246,1442,837,Nice.,2024-07-13 22:35:43
6247,2161,838,Could be better.,2023-11-26 18:07:22
6248,5503,838,Amazing.,2023-12-18 04:35:38
6249,412,838,Amazing.,2023-08-09 09:59:00
6250,6531,838,Nice.,2024-04-27 20:08:10
6251,1478,838,Well done.,2023-05-24 11:25:15
6252,5902,838,Good.,2024-03-14 20:52:59
6253,5383,838,Great.,2024-12-22 20:07:40
6254,893,838,Amazing.,2024-09-13 06:11:12
6255,6247,838,Could be better.,2023-01-14 07:36:08
6256,2233,839,Could be better.,2023-04-15 14:03:30
6257,5273,839,Could be better.,2023-04-02 19:50:52
6258,6245,839,Nice.,2023-12-18 08:40:09
6259,2788,839,Well done.,2023-09-18 18:45:59
6260,3425,839,Interesting.,2024-09-27 02:45:16
6261,1328,839,Amazing.,2023-05-24 07:19:57
6262,6063,839,Amazing.,2024-12-01 07:16:08
6263,1907,839,Interesting.,2024-10-15 20:11:18
6264,5892,839,Good.,2023-05-22 03:15:07
6265,3113,839,Not bad.,2024-05-07 06:10:27
6266,6928,839,Amazing.,2024-03-04 01:00:18
6267,2907,839,Not bad.,2023-03-17 18:29:36
6268,4640,839,Awesome.,2023-04-27 03:21:08
6269,965,839,Awesome.,2023-07-10 11:03:09
6270,4655,839,Interesting.,2024-04-18 09:37:26
6271,1959,840,Could be better.,2024-08-01 07:03:14
6272,6409,840,Could be better.,2023-06-03 19:24:54
6273,2588,840,Great.,2024-11-05 09:36:01
6274,794,840,Nice.,2024-06-18 04:09:58
6275,6585,840,Well done.,2024-05-06 01:37:17
6276,333,840,Good.,2023-05-11 20:14:59
6277,1955,840,Awesome.,2023-01-16 23:48:31
6278,2106,840,Amazing.,2023-07-16 03:48:39
6279,3574,840,Awesome.,2024-08-30 14:25:47
6280,2462,840,Good.,2023-04-13 04:24:13
6281,4011,840,Great.,2023-09-11 20:20:23
6282,3888,841,Good.,2024-04-16 05:10:14
6283,2028,841,Good.,2024-07-03 14:29:56
6284,6207,841,Could be better.,2024-04-01 01:01:56
6285,6603,841,Well done.,2023-04-17 17:38:57
6286,6114,841,Nice.,2024-04-15 06:29:23
6287,6320,841,Interesting.,2024-10-13 00:48:36
6288,2322,841,Good.,2024-05-25 01:22:48
6289,6898,842,Great.,2023-01-12 05:24:34
6290,525,842,Well done.,2024-01-14 06:49:37
6291,4019,842,Well done.,2023-08-31 11:07:09
6292,1906,842,Great.,2024-10-19 22:56:03
6293,942,842,Interesting.,2023-11-21 23:29:02
6294,1109,842,Not bad.,2023-04-22 20:40:34
6295,6189,842,Not bad.,2024-08-21 07:49:13
6296,6795,842,Good.,2023-03-20 09:22:05
6297,6317,842,Amazing.,2023-11-26 04:04:09
6298,6006,842,Good.,2023-06-09 07:44:11
6299,1480,842,Interesting.,2023-07-09 05:26:55
6300,3644,842,Interesting.,2024-11-12 18:01:36
6301,3856,842,Interesting.,2023-01-09 00:49:54
6302,515,842,Interesting.,2024-01-22 07:11:09
6303,5738,842,Not bad.,2023-12-30 05:46:04
6304,926,843,Could be better.,2023-04-27 12:57:40
6305,4999,843,Could be better.,2023-08-03 13:52:50
6306,4173,843,Not bad.,2023-11-23 14:08:30
6307,6561,843,Great.,2024-07-03 20:01:21
6308,2086,843,Could be better.,2023-12-14 04:06:56
6309,3383,843,Nice.,2023-06-29 05:59:19
6310,6768,843,Interesting.,2024-08-14 17:44:50
6311,6772,843,Awesome.,2024-08-03 01:06:36
6312,1648,843,Not bad.,2024-10-01 02:41:03
6313,6519,843,Nice.,2023-03-17 12:52:22
6314,5062,843,Good.,2023-02-10 13:50:23
6315,5690,844,Not bad.,2024-06-18 12:47:31
6316,5724,845,Great.,2024-07-02 10:01:29
6317,3892,846,Awesome.,2023-11-12 17:47:00
6318,4693,846,Interesting.,2023-11-02 11:51:21
6319,6603,847,Good.,2024-07-30 01:24:31
6320,4146,847,Amazing.,2023-02-07 19:27:50
6321,4877,847,Awesome.,2024-11-16 23:22:15
6322,733,847,Well done.,2024-12-08 05:13:17
6323,6383,847,Good.,2023-09-27 17:22:20
6324,4732,847,Could be better.,2024-06-01 17:45:36
6325,5104,847,Great.,2024-02-01 22:43:42
6326,3684,847,Amazing.,2024-07-06 11:01:36
6327,1460,847,Could be better.,2023-12-18 00:42:50
6328,625,847,Could be better.,2023-01-07 08:13:18
6329,5981,847,Awesome.,2023-12-18 13:25:34
6330,391,847,Nice.,2024-01-09 13:37:11
6331,1307,847,Great.,2023-08-23 02:57:19
6332,826,847,Amazing.,2024-05-01 21:04:24
6333,3216,847,Great.,2023-09-24 07:38:20
6334,793,848,Well done.,2023-09-15 09:25:46
6335,167,848,Great.,2024-06-23 08:22:36
6336,55,850,Not bad.,2023-07-01 03:07:08
6337,2806,850,Good.,2024-05-14 11:18:57
6338,6647,850,Could be better.,2024-05-27 09:09:14
6339,1536,850,Well done.,2023-07-01 07:58:46
6340,1803,850,Good.,2023-10-09 06:56:49
6341,1179,850,Could be better.,2024-05-17 23:51:13
6342,87,850,Great.,2023-10-28 09:05:31
6343,3366,850,Awesome.,2023-12-15 18:21:39
6344,5840,850,Well done.,2024-03-10 07:20:44
6345,4940,850,Interesting.,2024-01-25 04:25:47
6346,320,851,Not bad.,2023-03-24 03:04:47
6347,5812,851,Not bad.,2024-02-21 12:45:36
6348,2718,851,Not bad.,2024-02-19 04:49:39
6349,4501,851,Well done.,2023-02-07 08:37:12
6350,6139,852,Could be better.,2024-04-14 20:25:31
6351,1253,852,Not bad.,2023-04-20 14:31:54
6352,6546,852,Well done.,2024-04-14 10:17:26
6353,1604,852,Not bad.,2024-02-13 06:00:05
6354,5039,852,Could be better.,2024-03-02 06:49:09
6355,5732,852,Not bad.,2023-11-25 08:02:22
6356,3864,852,Amazing.,2023-06-17 04:53:52
6357,11,852,Awesome.,2024-12-21 21:21:35
6358,330,852,Not bad.,2023-10-22 21:46:27
6359,2637,852,Nice.,2024-12-31 22:15:58
6360,5300,852,Could be better.,2024-05-19 22:31:47
6361,948,852,Nice.,2024-12-17 22:58:03
6362,1956,852,Well done.,2023-02-26 20:01:26
6363,5627,853,Not bad.,2024-08-08 17:53:57
6364,6872,853,Great.,2024-12-11 01:15:43
6365,6538,853,Well done.,2024-06-19 03:21:23
6366,2353,853,Interesting.,2023-04-13 07:16:49
6367,948,853,Well done.,2023-11-12 18:18:42
6368,3375,853,Nice.,2024-01-06 20:41:28
6369,6715,853,Good.,2024-02-02 05:01:36
6370,5142,853,Awesome.,2024-07-31 04:33:32
6371,2819,854,Interesting.,2024-11-24 06:10:16
6372,6059,854,Awesome.,2023-09-18 01:57:35
6373,205,854,Great.,2023-10-18 04:12:21
6374,441,854,Well done.,2024-04-02 06:00:42
6375,96,854,Awesome.,2023-09-06 18:47:51
6376,943,854,Amazing.,2023-06-14 04:20:42
6377,5325,854,Amazing.,2024-11-24 16:28:47
6378,2614,854,Great.,2023-10-06 20:02:03
6379,5559,854,Interesting.,2024-09-12 04:20:30
6380,4593,854,Well done.,2024-07-22 05:03:31
6381,4433,854,Amazing.,2024-05-03 05:44:09
6382,5247,854,Good.,2024-02-08 09:48:40
6383,2742,854,Nice.,2023-07-14 13:09:03
6384,6528,855,Amazing.,2024-01-08 01:47:07
6385,5834,855,Interesting.,2024-09-03 20:28:16
6386,2159,855,Amazing.,2024-12-23 17:47:05
6387,5425,855,Amazing.,2023-02-17 15:52:58
6388,6577,855,Amazing.,2024-09-20 19:12:10
6389,1929,855,Awesome.,2024-07-23 13:12:24
6390,3797,855,Good.,2023-01-25 02:07:16
6391,2217,856,Interesting.,2023-06-16 05:43:35
6392,2931,856,Amazing.,2024-10-12 05:40:43
6393,6668,856,Amazing.,2024-08-13 19:31:06
6394,6796,856,Well done.,2024-08-31 02:07:45
6395,5079,856,Good.,2023-02-08 01:41:28
6396,4950,856,Interesting.,2024-04-01 02:06:48
6397,6808,856,Could be better.,2023-11-05 10:17:45
6398,1651,856,Good.,2024-05-17 12:20:46
6399,5167,856,Interesting.,2024-05-01 19:10:16
6400,1935,856,Well done.,2024-12-04 03:32:24
6401,1329,856,Well done.,2023-03-20 18:32:51
6402,5201,857,Well done.,2024-11-23 17:22:13
6403,666,857,Interesting.,2024-04-17 04:14:39
6404,1420,857,Nice.,2023-03-14 03:29:12
6405,2576,857,Great.,2023-10-29 17:49:40
6406,2759,857,Good.,2023-06-26 08:41:26
6407,4085,857,Could be better.,2023-05-30 04:47:45
6408,5769,857,Nice.,2024-04-16 03:30:12
6409,1469,857,Could be better.,2024-10-14 12:39:43
6410,3941,857,Nice.,2023-10-15 21:45:07
6411,4034,857,Good.,2023-05-29 00:36:51
6412,549,858,Great.,2023-04-09 23:59:01
6413,5202,858,Could be better.,2023-04-13 14:48:23
6414,3097,858,Nice.,2023-08-12 22:17:19
6415,2506,858,Well done.,2023-07-12 13:03:19
6416,4916,858,Well done.,2024-03-14 18:30:23
6417,1894,858,Could be better.,2024-10-20 17:55:12
6418,1467,858,Well done.,2023-02-03 07:39:24
6419,942,858,Not bad.,2024-05-27 03:23:00
6420,3260,858,Could be better.,2023-10-25 01:55:52
6421,2285,858,Amazing.,2024-09-15 13:56:41
6422,1455,858,Nice.,2024-10-20 01:33:39
6423,2845,858,Not bad.,2023-07-17 00:44:39
6424,1472,858,Amazing.,2023-06-04 18:43:10
6425,6970,859,Awesome.,2024-01-06 17:45:47
6426,3164,859,Well done.,2024-12-25 18:22:07
6427,2498,859,Could be better.,2024-08-10 20:48:36
6428,2007,859,Awesome.,2023-08-14 13:29:07
6429,6680,859,Interesting.,2024-12-03 04:23:03
6430,5146,859,Amazing.,2024-02-09 09:35:24
6431,3219,860,Interesting.,2023-04-19 18:53:59
6432,5805,860,Could be better.,2023-01-17 00:28:18
6433,5137,860,Could be better.,2023-05-23 19:26:48
6434,4588,860,Could be better.,2023-05-15 03:58:56
6435,273,860,Awesome.,2024-02-19 12:35:10
6436,1745,861,Could be better.,2023-09-02 17:48:42
6437,3081,861,Could be better.,2024-07-28 20:55:09
6438,4902,861,Great.,2024-05-03 15:11:12
6439,6107,861,Not bad.,2024-07-10 12:23:44
6440,4673,861,Awesome.,2024-02-06 15:50:08
6441,5602,861,Could be better.,2023-07-21 02:33:21
6442,6031,861,Good.,2023-02-19 07:08:50
6443,5055,861,Amazing.,2023-08-20 23:57:14
6444,1106,861,Interesting.,2024-03-18 04:31:47
6445,6879,861,Well done.,2024-10-16 01:55:28
6446,49,861,Could be better.,2023-10-13 09:46:00
6447,1173,861,Interesting.,2024-03-14 15:44:00
