chat_id,user_1,user_2,started_at
34158,733,963,2023-04-21 09:32:13
34159,519,618,2020-09-08 06:34:34
34160,585,802,2018-05-08 09:00:39
34161,220,851,2023-01-12 02:40:51
34162,453,807,2021-07-10 08:34:55
34163,183,311,2020-02-03 04:05:48
34164,60,433,2024-09-14 13:54:16
34165,602,984,2023-04-02 21:19:49
34166,38,122,2020-02-24 12:15:30
34167,151,810,2022-06-21 01:30:22
34168,366,597,2019-12-16 14:19:58
34169,453,811,2023-09-06 06:06:27
34170,4,423,2021-05-17 13:26:44
34171,313,808,2020-09-23 01:56:22
34172,506,655,2022-04-20 00:58:32
34173,244,942,2018-09-30 02:24:49
34174,193,506,2020-11-04 05:55:11
34175,222,338,2018-04-21 19:36:33
34176,293,800,2024-10-19 00:00:49
34177,60,781,2020-11-11 03:09:34
34178,834,966,2020-05-06 11:49:10
34179,322,961,2024-05-12 23:08:46
34180,241,965,2019-01-23 19:58:17
34181,638,875,2024-09-25 07:32:46
34182,708,991,2022-12-31 19:35:36
34183,250,970,2022-02-03 20:13:19
34184,409,584,2018-05-18 05:36:44
34185,120,337,2022-01-25 09:31:54
34186,530,960,2023-07-09 00:48:47
34187,362,818,2018-05-21 22:33:46
34188,382,742,2023-10-30 12:38:04
34189,277,592,2024-07-13 22:55:11
34190,194,458,2023-06-12 15:43:25
34191,463,897,2020-10-21 05:09:09
34192,692,842,2018-01-21 23:57:40
34193,549,805,2019-03-11 11:40:17
34194,654,732,2019-07-06 21:58:21
34195,344,938,2023-06-08 23:12:12
34196,40,987,2021-09-27 14:55:15
34197,209,276,2024-05-09 20:46:51
34198,38,811,2023-09-05 05:08:29
34199,99,990,2024-03-26 15:38:47
34200,48,51,2024-06-24 09:21:53
34201,768,870,2023-01-05 17:39:42
34202,888,935,2022-02-27 08:52:22
34203,394,429,2023-03-17 17:42:05
34204,450,865,2021-09-22 09:00:59
34205,284,911,2023-05-10 00:59:15
34206,73,382,2024-01-24 03:38:55
34207,689,719,2019-09-30 17:35:55
34208,30,337,2018-08-18 08:16:28
34209,326,727,2021-01-16 16:46:25
34210,44,277,2023-07-03 15:48:00
34211,499,523,2023-03-03 14:29:40
34212,698,825,2020-08-01 07:51:26
34213,586,856,2020-02-27 14:20:20
34214,305,368,2019-10-11 18:26:58
34215,585,619,2019-10-21 07:25:11
34216,574,962,2022-01-31 17:17:29
34217,224,448,2023-05-29 17:11:19
34218,564,916,2023-08-28 23:18:05
34219,416,525,2021-10-20 20:08:04
34220,622,666,2023-09-22 00:48:44
34221,705,794,2023-03-22 14:42:38
34222,1,923,2020-12-25 06:44:22
34223,694,861,2021-03-05 06:36:23
34224,8,529,2020-08-02 20:50:56
34225,531,858,2019-08-09 07:15:33
34226,162,621,2023-12-31 20:10:44
34227,513,784,2019-11-26 18:06:20
34228,256,536,2024-05-01 12:29:54
34229,404,871,2022-11-21 22:13:49
34230,161,406,2024-10-26 20:40:26
34231,386,417,2024-01-02 22:56:39
34232,89,426,2023-07-04 04:59:14
34233,279,488,2019-08-06 23:43:10
34234,177,467,2021-07-01 08:13:08
34235,119,521,2022-02-06 05:39:33
34236,75,387,2024-07-09 13:27:28
34237,558,687,2024-02-18 13:23:01
34238,510,893,2020-05-25 17:27:30
34239,247,948,2018-10-25 05:10:24
34240,257,787,2020-08-23 11:29:38
34241,152,287,2023-05-08 06:25:10
34242,454,790,2024-10-13 09:27:02
34243,189,765,2018-12-13 20:18:25
34244,195,370,2018-08-01 03:25:09
34245,383,479,2018-10-16 07:01:58
34246,150,323,2024-10-17 17:36:13
34247,35,529,2024-02-18 05:38:37
34248,82,982,2024-03-12 12:05:27
34249,210,454,2024-07-31 22:21:00
34250,625,841,2019-09-11 12:21:14
34251,394,408,2020-03-31 17:37:17
34252,261,421,2018-07-16 21:35:00
34253,626,724,2021-03-13 08:10:28
34254,175,574,2024-03-03 03:47:32
34255,712,899,2023-05-15 07:59:58
34256,495,736,2023-02-17 22:32:21
34257,502,581,2023-08-11 07:44:21
34258,96,255,2022-07-19 21:03:17
34259,273,853,2024-10-18 17:04:06
34260,192,843,2023-07-08 17:20:13
34261,114,633,2021-02-16 13:26:45
34262,562,798,2021-07-10 20:46:22
34263,896,941,2022-06-30 10:27:01
34264,382,787,2021-05-12 03:22:11
34265,17,99,2024-04-06 09:56:19
34266,822,915,2023-12-30 22:05:33
34267,590,793,2024-09-29 09:50:17
34268,261,894,2019-10-12 02:57:34
34269,707,804,2020-04-15 16:57:16
34270,523,645,2023-08-10 09:12:49
34271,189,660,2018-10-03 07:29:54
34272,820,903,2018-05-01 11:13:21
34273,406,960,2018-08-03 21:30:05
34274,611,625,2018-10-04 08:51:45
34275,153,406,2018-10-19 04:56:40
34276,128,145,2019-05-03 06:11:02
34277,136,284,2019-06-13 17:20:09
34278,96,555,2023-01-03 09:03:03
34279,591,804,2020-07-21 21:57:13
34280,363,669,2021-06-28 16:40:52
34281,150,489,2019-04-08 03:36:07
34282,610,718,2021-12-08 01:39:38
34283,233,698,2023-04-09 15:15:28
34284,47,437,2021-04-23 12:29:40
34285,239,747,2019-09-27 08:03:40
34286,120,424,2023-10-13 11:44:35
34287,797,950,2019-07-25 03:18:42
34288,575,776,2020-02-19 12:47:59
34289,158,200,2023-10-26 21:21:02
34290,157,320,2019-04-02 04:00:17
34291,90,191,2023-09-18 20:34:39
34292,304,665,2019-04-27 02:28:17
34293,297,603,2018-05-10 07:03:09
34294,379,644,2019-12-21 04:17:28
34295,238,908,2022-12-30 05:28:28
34296,70,119,2022-07-05 23:43:37
34297,498,629,2021-02-18 13:57:53
34298,476,829,2019-05-02 03:58:50
34299,178,370,2023-06-29 17:44:18
34300,640,662,2018-08-08 22:33:25
34301,47,836,2020-11-06 05:34:39
34302,233,399,2020-06-26 12:53:59
34303,567,699,2023-10-12 04:54:15
34304,57,294,2022-10-06 06:11:11
34305,24,319,2022-10-22 05:51:43
34306,749,835,2019-11-07 08:38:12
34307,665,782,2022-12-31 17:00:38
34308,129,693,2018-12-30 09:22:40
34309,42,524,2022-09-07 22:49:20
34310,211,769,2018-11-08 13:15:07
34311,731,914,2018-07-05 12:27:07
34312,477,968,2020-03-07 14:58:32
34313,397,820,2019-05-13 13:22:34
34314,207,357,2024-01-13 05:38:48
34315,654,670,2020-11-23 04:34:51
34316,400,670,2021-10-13 04:16:29
34317,529,686,2022-09-09 15:02:40
34318,49,953,2021-10-02 06:09:39
34319,299,507,2019-04-20 08:23:33
34320,266,326,2020-05-19 17:45:22
34321,740,938,2023-04-15 06:36:59
34322,92,411,2019-05-09 18:06:26
34323,621,851,2022-11-14 15:18:50
34324,404,744,2024-08-13 16:41:43
34325,502,518,2024-02-18 00:01:53
34326,236,723,2023-07-01 18:21:03
34327,816,880,2021-12-16 05:27:03
34328,489,518,2019-08-18 16:36:02
34329,232,992,2023-10-01 01:17:14
34330,31,379,2022-02-09 14:44:22
34331,510,672,2023-08-06 09:13:52
34332,55,340,2024-05-10 01:44:38
34333,141,720,2018-06-19 19:50:44
34334,48,487,2024-07-09 06:38:37
34335,362,948,2020-12-14 14:46:56
34336,595,888,2020-09-04 05:56:34
34337,70,747,2024-04-03 04:40:31
34338,263,654,2023-08-19 21:27:56
34339,44,184,2023-03-13 17:00:44
34340,52,859,2019-07-07 05:14:03
34341,224,480,2021-02-25 10:52:23
34342,785,825,2019-06-29 07:25:46
34343,138,321,2024-04-08 21:41:29
34344,506,986,2019-04-21 02:58:35
34345,261,500,2019-11-17 21:34:52
34346,186,927,2023-03-31 05:44:24
34347,245,859,2019-11-13 00:55:53
34348,10,366,2018-11-04 00:52:52
34349,161,973,2023-06-18 04:11:48
34350,136,573,2024-10-03 02:19:18
34351,340,957,2019-11-11 15:01:54
34352,3,236,2019-02-02 09:01:58
34353,61,716,2024-03-01 10:49:52
34354,778,986,2024-08-12 02:00:35
34355,155,248,2022-03-13 08:51:35
34356,412,818,2022-05-31 05:08:51
34357,202,303,2019-02-14 10:59:57
34358,603,809,2018-08-12 20:18:23
34359,125,346,2022-07-05 14:27:55
34360,754,843,2020-05-16 21:33:14
34361,472,748,2024-08-18 01:08:46
34362,491,728,2022-11-29 18:47:25
34363,117,324,2023-06-24 17:35:44
34364,249,300,2023-06-13 10:51:30
34365,143,693,2024-08-31 07:52:59
34366,391,505,2018-01-30 06:49:48
34367,7,395,2022-04-24 13:37:07
34368,8,158,2020-09-02 02:43:43
34369,551,814,2020-02-27 19:35:59
34370,30,793,2019-03-31 12:06:06
34371,164,463,2022-09-18 12:01:07
34372,87,845,2020-08-30 04:11:22
34373,396,701,2021-12-22 02:16:10
34374,90,478,2018-06-26 14:03:38
34375,536,708,2019-04-22 22:03:22
34376,363,365,2018-03-09 03:00:48
34377,26,978,2018-06-07 18:29:25
34378,578,769,2020-09-04 16:36:48
34379,608,879,2021-12-12 01:24:43
34380,490,607,2019-04-04 05:07:53
34381,122,582,2021-07-02 01:44:43
34382,15,853,2022-11-11 02:12:58
34383,444,931,2023-09-07 12:57:39
34384,381,514,2023-12-16 18:15:36
34385,246,728,2019-01-04 02:25:26
34386,334,825,2024-02-10 01:41:44
34387,303,707,2019-03-19 03:51:12
34388,103,945,2020-12-12 04:25:46
34389,621,727,2022-08-13 05:32:46
34390,451,684,2021-11-18 15:01:56
34391,115,942,2018-12-16 21:07:54
34392,669,795,2019-03-25 10:25:42
34393,296,661,2021-12-13 21:35:20
34394,29,936,2024-09-23 13:07:45
34395,162,384,2023-03-15 23:57:31
34396,117,943,2023-07-21 08:29:55
34397,211,951,2022-03-06 18:33:20
34398,222,295,2024-10-20 03:03:50
34399,127,282,2024-08-02 01:54:03
34400,634,837,2021-11-24 11:32:24
34401,216,945,2018-12-05 08:09:27
34402,125,385,2019-12-07 16:26:17
34403,55,686,2023-11-19 10:48:50
34404,96,931,2019-08-09 07:57:23
34405,361,975,2024-02-12 06:05:27
34406,408,580,2023-10-14 19:58:51
34407,259,690,2021-06-27 04:16:18
34408,15,313,2022-09-19 01:30:06
34409,337,768,2023-11-21 03:59:24
34410,383,494,2020-12-21 04:22:37
34411,66,215,2021-02-16 14:01:55
34412,160,492,2019-03-31 02:21:08
34413,644,757,2022-02-01 02:08:39
34414,55,918,2022-08-26 17:19:26
34415,122,377,2019-11-15 09:35:50
34416,175,342,2020-08-27 19:57:36
34417,420,526,2023-05-20 10:12:10
34418,684,702,2020-09-06 10:49:02
34419,977,996,2022-07-08 21:20:01
34420,500,960,2023-07-30 12:56:06
34421,886,985,2020-06-30 21:55:27
34422,37,465,2023-07-27 22:19:25
34423,510,941,2019-09-21 09:45:40
34424,631,761,2022-06-04 04:49:51
34425,535,884,2021-07-09 22:21:18
34426,735,915,2023-06-24 20:29:20
34427,265,718,2022-06-06 15:26:45
34428,561,701,2019-07-23 09:41:57
34429,58,441,2020-03-05 02:39:31
34430,227,553,2020-03-09 19:38:07
34431,757,779,2021-12-17 16:53:53
34432,39,310,2019-12-02 23:57:37
34433,49,354,2018-06-25 19:07:43
34434,495,715,2019-06-09 17:24:11
34435,25,622,2024-07-05 21:34:22
34436,678,905,2018-09-15 06:24:15
34437,14,358,2024-06-18 01:08:44
34438,90,250,2019-11-01 11:38:14
34439,484,867,2021-02-12 13:55:27
34440,115,915,2019-10-12 13:12:46
34441,31,478,2024-11-03 18:39:07
34442,208,675,2020-09-23 08:18:43
34443,144,226,2024-09-13 11:54:35
34444,492,776,2018-12-24 23:55:51
34445,290,766,2024-04-08 10:19:20
34446,227,636,2024-09-22 08:18:27
34447,29,618,2019-12-05 14:56:12
34448,319,321,2024-03-27 12:55:29
34449,342,814,2020-03-06 06:37:41
34450,491,567,2021-08-29 01:11:34
34451,220,752,2024-02-06 22:36:16
34452,279,761,2024-09-04 11:54:43
34453,892,979,2021-02-08 06:41:28
34454,654,704,2018-10-27 15:08:56
34455,487,740,2023-12-04 18:41:30
34456,537,675,2019-11-30 17:45:19
34457,307,548,2024-05-11 13:20:45
34458,302,864,2022-10-27 21:25:27
34459,145,785,2022-12-22 07:25:29
34460,621,961,2018-08-22 05:08:25
34461,291,675,2019-10-20 02:46:19
34462,72,877,2022-04-11 23:43:49
34463,8,499,2022-08-08 19:27:02
34464,278,418,2024-02-23 11:42:47
34465,337,901,2024-04-11 17:50:55
34466,36,160,2018-01-11 08:03:00
34467,468,903,2021-02-15 03:14:48
34468,701,791,2022-10-27 07:42:04
34469,663,914,2019-01-09 13:40:10
34470,85,690,2019-02-25 13:52:50
34471,544,664,2023-09-04 05:38:38
34472,875,897,2019-03-29 17:50:53
34473,102,405,2020-06-26 17:45:20
34474,342,447,2023-04-01 16:07:21
34475,777,950,2021-05-07 02:52:25
34476,135,365,2020-09-11 01:41:53
34477,752,770,2021-07-10 21:09:56
34478,246,453,2020-04-13 20:27:11
34479,506,816,2021-06-21 08:04:45
34480,191,859,2024-04-21 08:47:22
34481,254,599,2018-07-04 06:40:20
34482,407,924,2021-06-01 13:48:14
34483,48,448,2023-12-07 08:48:23
34484,22,743,2021-02-03 05:54:55
34485,220,885,2022-10-17 04:48:07
34486,433,948,2023-05-18 06:45:50
34487,165,953,2021-03-21 12:02:50
34488,270,373,2020-01-11 07:42:34
34489,216,662,2018-09-08 14:54:38
34490,29,94,2021-12-29 09:35:53
34491,625,826,2024-03-24 02:06:07
34492,72,777,2024-03-10 11:03:11
34493,150,840,2021-04-01 02:37:35
34494,72,798,2018-06-08 10:17:34
34495,75,707,2022-12-09 15:26:05
34496,212,804,2023-12-30 18:25:35
34497,634,772,2019-05-15 11:43:53
34498,917,942,2018-01-03 18:28:47
34499,158,833,2018-05-26 07:36:10
34500,532,674,2022-08-20 10:18:24
34501,555,820,2021-06-26 21:05:25
34502,352,989,2024-09-30 12:37:46
34503,196,846,2024-11-10 17:42:57
34504,457,717,2024-05-12 10:00:07
34505,431,608,2020-03-20 20:31:13
34506,146,627,2023-09-26 23:37:16
34507,491,741,2022-11-11 18:17:44
34508,250,736,2021-03-13 02:53:22
34509,797,844,2021-02-02 20:42:15
34510,520,824,2020-08-23 19:47:23
34511,545,868,2019-06-08 10:30:53
34512,76,985,2019-09-20 17:32:55
34513,199,742,2019-12-09 14:44:45
34514,284,353,2018-12-27 15:22:43
34515,441,544,2021-04-04 10:31:41
34516,130,866,2021-06-25 00:21:37
34517,545,668,2022-12-14 00:42:16
34518,270,750,2020-11-07 22:40:51
34519,841,965,2024-05-08 01:02:57
34520,657,691,2020-09-05 05:13:43
34521,76,372,2024-04-03 15:28:36
34522,136,462,2024-01-22 22:24:47
34523,304,721,2019-01-29 10:23:36
34524,206,483,2022-11-11 18:32:45
34525,361,953,2018-07-02 11:06:19
34526,471,967,2023-07-11 13:04:12
34527,849,880,2024-01-19 21:51:41
34528,812,983,2024-09-21 06:02:19
34529,638,844,2020-06-01 09:21:46
34530,256,949,2024-07-23 06:39:30
34531,24,805,2024-01-14 09:12:58
34532,68,704,2023-04-02 13:00:11
34533,291,738,2021-05-31 23:34:57
34534,478,704,2019-09-06 19:29:40
34535,616,911,2021-12-17 05:00:15
34536,172,307,2019-03-14 07:37:33
34537,348,923,2021-05-28 11:22:11
34538,300,568,2019-03-21 19:45:33
34539,86,382,2024-08-15 11:26:36
34540,113,986,2018-05-01 19:59:30
34541,585,609,2020-06-05 02:45:48
34542,22,186,2023-05-08 00:51:26
34543,681,791,2022-04-08 01:54:54
34544,118,531,2023-07-05 20:34:16
34545,184,388,2018-06-10 06:42:19
34546,667,694,2022-12-07 09:30:59
34547,211,332,2024-03-13 15:42:28
34548,160,331,2023-07-11 02:56:35
34549,552,847,2023-04-25 03:50:02
34550,324,878,2023-07-05 18:42:07
34551,466,521,2020-11-08 20:27:33
34552,419,629,2024-08-23 13:29:33
34553,49,384,2018-03-11 11:07:56
34554,42,981,2024-09-10 09:56:07
34555,170,440,2018-09-06 01:54:53
34556,143,535,2023-10-30 02:11:28
34557,469,647,2021-08-03 08:11:57
34558,179,757,2022-12-21 16:35:48
34559,126,921,2023-12-23 07:49:21
34560,426,460,2020-12-31 11:40:51
34561,87,112,2021-09-04 03:50:33
34562,231,992,2023-08-28 06:32:55
34563,491,813,2019-01-04 13:00:55
34564,333,929,2021-02-18 06:47:24
34565,610,769,2022-10-19 20:55:59
34566,332,447,2018-01-15 18:29:29
34567,110,326,2023-03-17 08:42:39
34568,111,182,2023-08-07 11:19:47
34569,38,174,2022-12-04 19:51:17
34570,330,788,2022-07-24 11:02:40
34571,18,694,2021-05-01 17:09:41
34572,146,496,2024-08-01 22:28:34
34573,125,183,2020-10-21 08:05:16
34574,576,784,2020-05-10 10:58:48
34575,603,828,2020-04-29 17:41:28
34576,18,830,2022-02-28 02:24:40
34577,166,418,2021-12-30 00:26:16
34578,144,337,2021-03-14 02:55:11
34579,165,371,2024-01-05 14:28:13
34580,48,820,2018-08-14 15:55:16
34581,323,324,2023-11-09 10:01:53
34582,246,792,2019-12-23 20:41:55
34583,237,655,2018-09-09 22:58:59
34584,51,767,2019-10-10 01:17:54
34585,568,778,2023-06-14 16:32:52
34586,8,91,2023-03-16 04:55:12
34587,102,943,2018-02-03 01:03:09
34588,341,678,2018-01-16 11:04:48
34589,620,934,2021-05-12 12:12:16
34590,118,375,2023-11-22 18:08:41
34591,245,808,2023-08-27 09:24:37
34592,347,909,2023-05-14 22:10:36
34593,42,693,2018-11-18 11:46:33
34594,83,420,2019-05-21 18:26:05
34595,498,853,2018-06-28 23:15:56
34596,63,211,2021-10-07 04:48:25
34597,409,735,2022-05-12 06:54:11
34598,761,799,2020-12-18 21:30:02
34599,177,968,2024-02-02 20:20:13
34600,453,755,2018-11-12 10:44:06
34601,418,857,2019-10-02 15:31:57
34602,227,296,2020-08-18 12:34:12
34603,436,513,2021-07-30 12:12:13
34604,679,980,2023-05-05 05:05:04
34605,32,144,2023-08-29 14:04:47
34606,711,826,2022-10-19 00:58:58
34607,276,357,2021-04-01 18:40:23
34608,165,553,2018-05-01 07:08:12
34609,223,783,2021-07-22 14:39:58
34610,6,618,2021-01-22 08:41:40
34611,102,688,2024-04-27 02:16:13
34612,537,582,2023-08-12 15:29:06
34613,313,373,2018-09-29 04:52:58
34614,881,986,2019-11-12 11:51:00
34615,437,791,2023-06-22 13:31:31
34616,552,856,2019-12-22 22:54:12
34617,87,680,2018-09-04 09:44:52
34618,63,605,2023-09-28 19:06:59
34619,66,409,2018-11-22 14:27:03
34620,457,851,2019-12-06 16:58:47
34621,570,700,2023-02-04 12:48:49
34622,52,510,2023-12-02 11:02:18
34623,294,535,2020-05-24 21:54:45
34624,143,872,2023-11-24 07:32:27
34625,370,601,2020-10-29 20:23:10
34626,215,652,2023-06-14 08:49:40
34627,486,799,2018-07-03 15:20:41
34628,559,778,2023-02-20 16:11:16
34629,296,866,2023-06-04 03:42:54
34630,529,713,2024-04-08 16:10:06
34631,50,87,2018-09-23 11:24:48
34632,63,296,2020-01-05 01:41:26
34633,96,336,2022-01-20 13:43:54
34634,400,532,2022-01-31 15:21:18
34635,349,534,2019-11-17 22:47:53
34636,116,602,2018-08-03 22:45:06
34637,30,359,2020-12-19 07:23:57
34638,427,435,2023-01-23 02:44:06
34639,224,439,2018-08-01 10:08:02
34640,389,938,2018-02-13 23:03:57
34641,465,701,2018-08-18 08:20:57
34642,490,883,2021-09-25 04:44:10
34643,237,305,2024-11-19 04:22:27
34644,655,936,2022-05-05 17:53:49
34645,5,84,2022-10-14 09:49:40
34646,317,860,2019-09-30 00:58:26
34647,352,839,2022-12-30 12:19:24
34648,492,955,2024-03-10 12:56:02
34649,267,417,2019-07-11 01:19:45
34650,125,356,2020-09-20 01:49:03
34651,382,491,2018-11-29 04:10:00
34652,150,245,2024-09-13 00:17:49
34653,401,457,2020-04-28 07:59:03
34654,548,744,2020-01-08 07:04:53
34655,857,880,2022-11-02 05:58:03
34656,584,857,2021-03-20 13:35:05
34657,426,646,2020-05-30 15:22:44
34658,389,933,2021-05-13 11:39:02
34659,28,294,2021-03-10 10:21:10
34660,455,914,2018-11-17 11:21:28
34661,378,579,2019-02-11 11:35:08
34662,214,653,2022-12-05 14:51:23
34663,52,647,2022-01-15 00:24:04
34664,71,151,2020-09-16 09:21:14
34665,340,812,2018-03-07 08:29:17
34666,141,978,2019-07-13 15:13:01
34667,495,639,2019-05-17 10:59:08
34668,241,614,2024-08-17 06:57:06
34669,130,377,2021-07-03 17:20:26
34670,339,699,2019-05-12 18:26:57
34671,83,922,2018-09-24 10:22:17
34672,169,930,2022-01-29 02:53:06
34673,85,438,2021-02-17 08:41:58
34674,84,516,2022-08-21 03:38:19
34675,408,838,2020-12-31 07:16:22
34676,35,811,2022-11-20 02:13:26
34677,162,709,2024-01-26 12:34:21
34678,350,912,2021-06-25 01:40:59
34679,122,397,2018-11-05 10:57:55
34680,812,927,2023-09-05 15:16:10
34681,255,536,2022-06-02 23:39:40
34682,674,927,2018-03-26 02:57:50
34683,39,212,2022-06-24 15:19:21
34684,484,505,2019-04-21 22:38:54
34685,460,812,2019-11-09 02:52:00
34686,41,617,2021-12-07 12:18:07
34687,350,636,2018-01-06 07:25:13
34688,116,997,2020-01-21 23:57:37
34689,486,988,2023-01-07 14:10:54
34690,104,617,2021-07-21 01:25:02
34691,224,522,2020-07-17 06:07:07
34692,215,750,2020-01-22 19:02:48
34693,46,114,2023-03-18 06:37:33
34694,70,980,2020-02-10 00:14:58
34695,654,741,2020-11-24 08:38:30
34696,317,647,2021-05-25 17:56:04
34697,448,915,2023-09-16 20:42:16
34698,33,601,2022-08-27 15:49:16
34699,417,649,2019-07-29 11:07:25
34700,229,909,2024-02-16 20:10:35
34701,786,808,2021-04-29 07:37:26
34702,185,282,2023-10-12 21:26:47
34703,745,933,2019-07-11 17:27:33
34704,108,761,2018-03-01 06:07:31
34705,367,683,2020-10-01 07:20:27
34706,411,988,2018-09-17 04:28:36
34707,28,189,2021-11-01 23:07:08
34708,175,920,2024-08-23 03:26:53
34709,826,965,2021-09-27 22:07:01
34710,80,834,2022-01-10 07:43:03
34711,149,593,2018-06-13 14:43:14
34712,761,947,2020-04-10 14:42:38
34713,24,936,2019-04-29 12:48:05
34714,771,949,2019-12-21 02:53:17
34715,544,725,2024-01-09 22:13:10
34716,89,489,2023-06-23 13:01:09
34717,387,760,2021-01-23 04:42:10
34718,275,817,2023-03-20 19:43:50
34719,201,653,2018-10-14 18:59:56
34720,103,293,2019-04-02 05:08:30
34721,498,599,2023-11-03 08:37:15
34722,113,724,2019-05-07 13:58:53
34723,140,436,2024-08-17 20:15:10
34724,18,424,2022-03-08 01:26:09
34725,51,320,2023-08-26 00:43:53
34726,45,743,2020-04-26 00:55:20
34727,144,256,2019-07-28 13:59:15
34728,148,542,2018-04-30 23:59:39
34729,633,739,2024-04-10 12:16:58
34730,121,597,2021-02-23 00:43:03
34731,444,715,2020-11-28 09:17:17
34732,631,700,2021-04-02 04:38:02
34733,52,494,2021-11-22 20:25:07
34734,174,391,2020-12-04 01:21:15
34735,356,776,2018-05-13 09:08:52
34736,191,197,2024-10-24 11:38:47
34737,375,773,2021-07-02 04:58:24
34738,286,685,2019-07-10 18:46:18
34739,334,687,2024-01-31 00:51:24
34740,395,526,2023-10-23 15:05:48
34741,72,389,2023-09-14 00:07:24
34742,732,890,2018-08-07 00:30:49
34743,41,614,2019-01-01 09:08:33
34744,202,720,2020-10-24 23:37:21
34745,204,867,2018-07-10 18:00:48
34746,292,587,2020-02-17 07:09:00
34747,216,337,2023-03-16 22:51:17
34748,508,514,2020-01-06 18:12:10
34749,707,970,2019-02-10 17:33:57
34750,623,781,2018-01-13 19:57:04
34751,378,418,2020-04-26 06:52:49
34752,952,957,2024-11-21 23:03:17
34753,471,894,2021-03-23 09:31:38
34754,225,679,2024-04-26 20:24:26
34755,129,320,2018-04-26 11:09:18
34756,136,497,2022-11-09 11:59:13
34757,171,346,2020-02-25 15:45:17
34758,285,833,2019-06-26 10:27:34
34759,464,663,2022-01-07 12:29:20
34760,320,525,2024-10-29 09:17:16
34761,347,860,2023-03-06 14:08:28
34762,135,784,2023-10-28 11:52:07
34763,513,766,2022-02-28 04:46:34
34764,326,997,2024-10-05 20:57:00
34765,73,583,2023-12-12 01:33:48
34766,888,916,2022-11-20 05:12:41
34767,250,922,2018-03-25 17:00:49
34768,699,821,2021-01-10 16:24:22
34769,709,861,2018-07-25 01:21:20
34770,381,566,2023-06-21 18:29:11
34771,512,708,2019-01-05 14:57:35
34772,431,947,2018-09-09 09:02:30
34773,525,907,2022-06-21 05:12:52
34774,234,290,2024-03-20 18:20:40
34775,196,789,2019-06-07 09:16:43
34776,742,863,2019-04-24 04:45:34
34777,80,889,2022-11-16 01:05:51
34778,306,988,2020-04-23 14:02:22
34779,82,453,2019-04-16 01:06:20
34780,274,592,2020-01-18 03:24:54
34781,53,573,2020-12-16 17:21:53
34782,210,474,2020-12-10 21:24:20
34783,363,827,2020-08-15 13:18:19
34784,581,641,2021-03-29 07:56:04
34785,411,750,2021-02-27 14:40:12
34786,479,753,2023-08-12 19:20:17
34787,291,304,2023-07-06 08:34:48
34788,30,216,2019-03-05 17:58:03
34789,537,816,2023-12-11 21:23:49
34790,297,432,2020-10-23 05:42:56
34791,72,641,2021-05-20 05:12:00
34792,227,801,2024-10-17 03:00:06
34793,455,670,2024-03-23 20:19:08
34794,25,357,2019-01-10 17:18:36
34795,469,998,2021-10-26 00:55:42
34796,532,883,2023-11-06 12:46:24
34797,782,822,2024-10-15 18:16:08
34798,637,813,2021-09-22 21:31:38
34799,85,228,2018-06-25 09:19:30
34800,469,915,2023-05-06 07:15:59
34801,761,888,2018-02-20 16:47:21
34802,144,943,2018-08-27 06:32:30
34803,124,297,2021-06-08 08:43:59
34804,110,955,2021-10-22 22:24:35
34805,197,374,2021-05-09 00:10:50
34806,320,839,2020-11-21 18:44:20
34807,352,443,2019-01-14 10:58:31
34808,281,755,2019-06-20 20:43:52
34809,231,655,2018-05-15 04:30:45
34810,206,989,2023-02-03 16:26:33
34811,495,817,2021-01-17 12:34:47
34812,808,894,2018-07-15 21:04:25
34813,45,202,2024-09-01 22:43:14
34814,490,998,2019-02-03 22:08:50
34815,245,269,2023-06-06 01:53:42
34816,782,858,2019-03-01 11:11:20
34817,818,935,2020-11-22 12:03:12
34818,1,334,2023-07-06 20:12:02
34819,78,483,2018-02-16 00:55:38
34820,82,903,2018-12-26 22:31:54
34821,10,213,2018-09-14 15:59:47
34822,357,479,2020-05-28 08:55:24
34823,12,261,2023-06-15 23:58:57
34824,56,124,2021-02-13 20:02:18
34825,130,367,2021-09-06 06:01:51
34826,646,791,2019-01-18 03:28:02
34827,49,849,2020-01-20 09:31:48
34828,241,858,2021-01-03 16:40:03
34829,214,716,2021-05-10 05:29:10
34830,430,696,2018-01-30 17:53:23
34831,277,527,2020-09-11 01:38:10
34832,14,528,2024-07-02 09:33:40
34833,345,368,2022-02-24 22:24:10
34834,621,758,2021-11-24 22:39:10
34835,397,743,2020-03-22 15:14:33
34836,240,679,2018-06-24 03:15:57
34837,78,79,2022-11-15 14:29:00
34838,446,644,2018-04-29 06:23:14
34839,253,904,2021-01-21 01:12:58
34840,287,292,2023-03-16 01:02:35
34841,347,865,2023-01-26 03:57:18
34842,478,968,2023-07-15 08:58:12
34843,83,423,2018-08-07 22:58:23
34844,313,997,2019-08-31 03:08:30
34845,707,983,2022-03-22 11:14:00
34846,11,318,2019-09-02 06:57:27
34847,225,352,2022-08-12 11:15:58
34848,55,456,2022-07-28 23:26:59
34849,99,428,2024-09-27 01:14:25
34850,544,937,2018-06-25 20:07:23
34851,423,800,2018-07-15 02:17:25
34852,460,608,2020-04-25 08:22:58
34853,194,476,2024-07-02 03:11:12
34854,1,447,2021-06-14 07:54:48
34855,4,239,2020-08-02 23:08:12
34856,386,691,2019-08-22 01:14:01
